sample_idx,time_s,ao_v,ipg_est_mv,source_signal_uv
16714,32.644531,0.09802203,0.098022,9.802203
16715,32.646484,0.08170493,0.081705,8.170493
16716,32.648438,0.08266720,0.082667,8.266720
16717,32.650391,0.10686267,0.106863,10.686267
16718,32.652344,0.13091783,0.130918,13.091783
16719,32.654297,0.08731808,0.087318,8.731808
16720,32.656250,0.08538321,0.085383,8.538321
16721,32.658203,0.08802909,0.088029,8.802909
16722,32.660156,0.04692919,0.046929,4.692919
16723,32.662109,0.06253070,0.062531,6.253070
16724,32.664062,0.08062493,0.080625,8.062493
16725,32.666016,0.05640349,0.056403,5.640349
16726,32.667969,0.04510946,0.045109,4.510946
16727,32.669922,0.05813075,0.058131,5.813075
16728,32.671875,0.03943602,0.039436,3.943602
16729,32.673828,-0.00164464,-0.001645,-0.164464
16730,32.675781,-0.00382677,-0.003827,-0.382677
16731,32.677734,-0.02322696,-0.023227,-2.322696
16732,32.679688,-0.04464717,-0.044647,-4.464717
16733,32.681641,0.00474251,0.004743,0.474251
16734,32.683594,-0.00902365,-0.009024,-0.902365
16735,32.685547,0.00876071,0.008761,0.876071
16736,32.687500,0.06389279,0.063893,6.389279
16737,32.689453,0.09976352,0.099764,9.976352
16738,32.691406,0.08469892,0.084699,8.469892
16739,32.693359,0.06574243,0.065742,6.574243
16740,32.695312,0.06010285,0.060103,6.010285
16741,32.697266,0.09790413,0.097904,9.790413
16742,32.699219,0.11356091,0.113561,11.356091
16743,32.701172,0.10726150,0.107261,10.726150
16744,32.703125,0.10041175,0.100412,10.041175
16745,32.705078,0.11721667,0.117217,11.721667
16746,32.707031,0.13331067,0.133311,13.331067
16747,32.708984,0.11734776,0.117348,11.734776
16748,32.710938,0.14980768,0.149808,14.980768
16749,32.712891,0.10168165,0.101682,10.168165
16750,32.714844,0.08468173,0.084682,8.468173
16751,32.716797,0.03067243,0.030672,3.067243
16752,32.718750,0.02525045,0.025250,2.525045
16753,32.720703,0.00527004,0.005270,0.527004
16754,32.722656,-0.00330151,-0.003302,-0.330151
16755,32.724609,0.00243005,0.002430,0.243005
16756,32.726562,0.01094566,0.010946,1.094566
16757,32.728516,0.01002764,0.010028,1.002764
16758,32.730469,0.02631391,0.026314,2.631391
16759,32.732422,0.02761717,0.027617,2.761717
16760,32.734375,0.02165971,0.021660,2.165971
16761,32.736328,0.05663500,0.056635,5.663500
16762,32.738281,0.06590539,0.065905,6.590539
16763,32.740234,0.06430061,0.064301,6.430061
16764,32.742188,0.02128293,0.021283,2.128293
16765,32.744141,0.04539887,0.045399,4.539887
16766,32.746094,0.00461052,0.004611,0.461052
16767,32.748047,-0.05373738,-0.053737,-5.373738
16768,32.750000,-0.03510202,-0.035102,-3.510202
16769,32.751953,-0.03478029,-0.034780,-3.478029
16770,32.753906,-0.01550630,-0.015506,-1.550630
16771,32.755859,-0.02600873,-0.026009,-2.600873
16772,32.757812,-0.04638008,-0.046380,-4.638008
16773,32.759766,0.00417969,0.004180,0.417969
16774,32.761719,0.02328364,0.023284,2.328364
16775,32.763672,0.01670697,0.016707,1.670697
16776,32.765625,-0.01705031,-0.017050,-1.705031
16777,32.767578,-0.00177912,-0.001779,-0.177912
16778,32.769531,-0.02534049,-0.025340,-2.534049
16779,32.771484,0.02357201,0.023572,2.357201
16780,32.773438,0.05300753,0.053008,5.300753
16781,32.775391,0.07527978,0.075280,7.527978
16782,32.777344,0.04278112,0.042781,4.278112
16783,32.779297,0.05112737,0.051127,5.112737
16784,32.781250,0.04434311,0.044343,4.434311
16785,32.783203,0.05304392,0.053044,5.304392
16786,32.785156,0.04352059,0.043521,4.352059
16787,32.787109,0.00878172,0.008782,0.878172
16788,32.789062,-0.04841381,-0.048414,-4.841381
16789,32.791016,-0.04775620,-0.047756,-4.775620
16790,32.792969,-0.04082053,-0.040821,-4.082053
16791,32.794922,-0.05679899,-0.056799,-5.679899
16792,32.796875,-0.07379447,-0.073794,-7.379447
16793,32.798828,-0.08061437,-0.080614,-8.061437
16794,32.800781,-0.10179321,-0.101793,-10.179321
16795,32.802734,-0.09269703,-0.092697,-9.269703
16796,32.804688,-0.11537169,-0.115372,-11.537169
16797,32.806641,-0.13680665,-0.136807,-13.680665
16798,32.808594,-0.11972557,-0.119726,-11.972557
16799,32.810547,-0.12205898,-0.122059,-12.205898
16800,32.812500,-0.08791895,-0.087919,-8.791895
16801,32.814453,-0.09325767,-0.093258,-9.325767
16802,32.816406,-0.10329240,-0.103292,-10.329240
16803,32.818359,-0.10632600,-0.106326,-10.632600
16804,32.820312,-0.08699592,-0.086996,-8.699592
16805,32.822266,-0.09118488,-0.091185,-9.118488
16806,32.824219,-0.09524317,-0.095243,-9.524317
16807,32.826172,-0.09052805,-0.090528,-9.052805
16808,32.828125,-0.09855887,-0.098559,-9.855887
16809,32.830078,-0.06725050,-0.067250,-6.725050
16810,32.832031,-0.05604306,-0.056043,-5.604306
16811,32.833984,-0.04842980,-0.048430,-4.842980
16812,32.835938,-0.06900444,-0.069004,-6.900444
16813,32.837891,-0.08330169,-0.083302,-8.330169
16814,32.839844,-0.09851590,-0.098516,-9.851590
16815,32.841797,-0.06254181,-0.062542,-6.254181
16816,32.843750,-0.10545515,-0.105455,-10.545515
16817,32.845703,-0.11700551,-0.117006,-11.700551
16818,32.847656,-0.13448560,-0.134486,-13.448560
16819,32.849609,-0.13583274,-0.135833,-13.583274
16820,32.851562,-0.11720637,-0.117206,-11.720637
16821,32.853516,-0.09925826,-0.099258,-9.925826
16822,32.855469,-0.07064576,-0.070646,-7.064576
16823,32.857422,-0.09163980,-0.091640,-9.163980
16824,32.859375,-0.05870256,-0.058703,-5.870256
16825,32.861328,-0.04174053,-0.041741,-4.174053
16826,32.863281,-0.06432925,-0.064329,-6.432925
16827,32.865234,-0.01472017,-0.014720,-1.472017
16828,32.867188,-0.02257905,-0.022579,-2.257905
16829,32.869141,-0.03436095,-0.034361,-3.436095
16830,32.871094,-0.01210841,-0.012108,-1.210841
16831,32.873047,-0.06928465,-0.069285,-6.928465
16832,32.875000,-0.09805887,-0.098059,-9.805887
16833,32.876953,-0.11387254,-0.113873,-11.387254
16834,32.878906,-0.14087869,-0.140879,-14.087869
16835,32.880859,-0.13242382,-0.132424,-13.242382
16836,32.882812,-0.08663847,-0.086638,-8.663847
16837,32.884766,-0.11210547,-0.112105,-11.210547
16838,32.886719,-0.12326159,-0.123262,-12.326159
16839,32.888672,-0.09173971,-0.091740,-9.173971
16840,32.890625,-0.07915481,-0.079155,-7.915481
16841,32.892578,-0.10031049,-0.100310,-10.031049
16842,32.894531,-0.11149411,-0.111494,-11.149411
16843,32.896484,-0.09037842,-0.090378,-9.037842
16844,32.898438,-0.09066540,-0.090665,-9.066540
16845,32.900391,-0.09600672,-0.096007,-9.600672
16846,32.902344,-0.07818137,-0.078181,-7.818137
16847,32.904297,-0.05780076,-0.057801,-5.780076
16848,32.906250,-0.03602276,-0.036023,-3.602276
16849,32.908203,-0.05578488,-0.055785,-5.578488
16850,32.910156,0.01253778,0.012538,1.253778
16851,32.912109,0.01332214,0.013322,1.332214
16852,32.914062,0.01602549,0.016025,1.602549
16853,32.916016,0.01505216,0.015052,1.505216
16854,32.917969,0.02249973,0.022500,2.249973
16855,32.919922,0.01803002,0.018030,1.803002
16856,32.921875,0.01579817,0.015798,1.579817
16857,32.923828,0.00717530,0.007175,0.717530
16858,32.925781,-0.01220524,-0.012205,-1.220524
16859,32.927734,0.00859765,0.008598,0.859765
16860,32.929688,0.02726877,0.027269,2.726877
16861,32.931641,0.01273663,0.012737,1.273663
16862,32.933594,0.00108996,0.001090,0.108996
16863,32.935547,-0.00714287,-0.007143,-0.714287
16864,32.937500,0.03321793,0.033218,3.321793
16865,32.939453,0.01696974,0.016970,1.696974
16866,32.941406,0.00799469,0.007995,0.799469
16867,32.943359,-0.01405932,-0.014059,-1.405932
16868,32.945312,0.00437607,0.004376,0.437607
16869,32.947266,0.03423442,0.034234,3.423442
16870,32.949219,0.04918409,0.049184,4.918409
16871,32.951172,0.06257757,0.062578,6.257757
16872,32.953125,0.07516878,0.075169,7.516878
16873,32.955078,0.06182652,0.061827,6.182652
16874,32.957031,0.06564585,0.065646,6.564585
16875,32.958984,0.05011421,0.050114,5.011421
16876,32.960938,0.08045278,0.080453,8.045278
16877,32.962891,0.10071111,0.100711,10.071111
16878,32.964844,0.10818613,0.108186,10.818613
16879,32.966797,0.08383361,0.083834,8.383361
16880,32.968750,0.07144745,0.071447,7.144745
16881,32.970703,0.02767893,0.027679,2.767893
16882,32.972656,0.01276722,0.012767,1.276722
16883,32.974609,0.03828175,0.038282,3.828175
16884,32.976562,0.01521827,0.015218,1.521827
16885,32.978516,0.02501761,0.025018,2.501761
16886,32.980469,0.00743338,0.007433,0.743338
16887,32.982422,-0.06307641,-0.063076,-6.307641
16888,32.984375,-0.07583675,-0.075837,-7.583675
16889,32.986328,-0.06549037,-0.065490,-6.549037
16890,32.988281,-0.01977361,-0.019774,-1.977361
16891,32.990234,-0.00037105,-0.000371,-0.037105
16892,32.992188,-0.03127175,-0.031272,-3.127175
16893,32.994141,-0.01166734,-0.011667,-1.166734
16894,32.996094,0.00392833,0.003928,0.392833
16895,32.998047,0.00457313,0.004573,0.457313
16896,33.000000,0.02766477,0.027665,2.766477
16897,33.001953,0.01598949,0.015989,1.598949
16898,33.003906,-0.00883723,-0.008837,-0.883723
16899,33.005859,0.04596474,0.045965,4.596474
16900,33.007812,0.08976197,0.089762,8.976197
16901,33.009766,0.07792450,0.077925,7.792450
16902,33.011719,0.06885652,0.068857,6.885652
16903,33.013672,0.10409333,0.104093,10.409333
16904,33.015625,0.12199845,0.121998,12.199845
16905,33.017578,0.10200436,0.102004,10.200436
16906,33.019531,0.08299947,0.082999,8.299947
16907,33.021484,0.09508957,0.095090,9.508957
16908,33.023438,0.12064436,0.120644,12.064436
16909,33.025391,0.12133797,0.121338,12.133797
16910,33.027344,0.08024851,0.080249,8.024851
16911,33.029297,0.07307630,0.073076,7.307630
16912,33.031250,0.04068551,0.040686,4.068551
16913,33.033203,0.04653932,0.046539,4.653932
16914,33.035156,0.06760888,0.067609,6.760888
16915,33.037109,0.05494714,0.054947,5.494714
16916,33.039062,0.05565489,0.055655,5.565489
16917,33.041016,0.05945091,0.059451,5.945091
16918,33.042969,0.08660961,0.086610,8.660961
16919,33.044922,0.07931023,0.079310,7.931023
16920,33.046875,0.09654112,0.096541,9.654112
16921,33.048828,0.10676973,0.106770,10.676973
16922,33.050781,0.13858379,0.138584,13.858379
16923,33.052734,0.13869412,0.138694,13.869412
16924,33.054688,0.11477758,0.114778,11.477758
16925,33.056641,0.10840880,0.108409,10.840880
16926,33.058594,0.10177874,0.101779,10.177874
16927,33.060547,0.07502895,0.075029,7.502895
16928,33.062500,0.06676536,0.066765,6.676536
16929,33.064453,0.08328286,0.083283,8.328286
16930,33.066406,0.04946959,0.049470,4.946959
16931,33.068359,0.02175511,0.021755,2.175511
16932,33.070312,0.04016247,0.040162,4.016247
16933,33.072266,0.00035712,0.000357,0.035712
16934,33.074219,0.03418276,0.034183,3.418276
16935,33.076172,0.06874052,0.068741,6.874052
16936,33.078125,0.05701173,0.057012,5.701173
16937,33.080078,0.06987303,0.069873,6.987303
16938,33.082031,0.06246301,0.062463,6.246301
16939,33.083984,0.10348458,0.103485,10.348458
16940,33.085938,0.10735158,0.107352,10.735158
16941,33.087891,0.07406262,0.074063,7.406262
16942,33.089844,0.03928212,0.039282,3.928212
16943,33.091797,0.05518840,0.055188,5.518840
16944,33.093750,0.07240568,0.072406,7.240568
16945,33.095703,0.09380463,0.093805,9.380463
16946,33.097656,0.08557644,0.085576,8.557644
16947,33.099609,0.07762768,0.077628,7.762768
16948,33.101562,0.07136553,0.071366,7.136553
16949,33.103516,0.12121905,0.121219,12.121905
16950,33.105469,0.09668105,0.096681,9.668105
16951,33.107422,0.06834611,0.068346,6.834611
16952,33.109375,0.11061953,0.110620,11.061953
16953,33.111328,0.05997249,0.059972,5.997249
16954,33.113281,0.05507966,0.055080,5.507966
16955,33.115234,0.00775673,0.007757,0.775673
16956,33.117188,0.02089438,0.020894,2.089438
16957,33.119141,0.02578154,0.025782,2.578154
16958,33.121094,-0.00339506,-0.003395,-0.339506
16959,33.123047,-0.00021983,-0.000220,-0.021983
16960,33.125000,-0.05070928,-0.050709,-5.070928
16961,33.126953,-0.04876891,-0.048769,-4.876891
16962,33.128906,0.00025698,0.000257,0.025698
16963,33.130859,0.03108839,0.031088,3.108839
16964,33.132812,0.03206236,0.032062,3.206236
16965,33.134766,0.04265833,0.042658,4.265833
16966,33.136719,0.05780733,0.057807,5.780733
16967,33.138672,0.05940560,0.059406,5.940560
16968,33.140625,0.08483052,0.084831,8.483052
16969,33.142578,0.09793701,0.097937,9.793701
16970,33.144531,0.10723606,0.107236,10.723606
16971,33.146484,0.15926826,0.159268,15.926826
16972,33.148438,0.16624662,0.166247,16.624662
16973,33.150391,0.17085536,0.170855,17.085536
16974,33.152344,0.19305916,0.193059,19.305916
16975,33.154297,0.17668155,0.176682,17.668155
16976,33.156250,0.20641235,0.206412,20.641235
16977,33.158203,0.17510118,0.175101,17.510118
16978,33.160156,0.13667101,0.136671,13.667101
16979,33.162109,0.14289635,0.142896,14.289635
16980,33.164062,0.10521403,0.105214,10.521403
16981,33.166016,0.05785748,0.057857,5.785748
16982,33.167969,0.06244704,0.062447,6.244704
16983,33.169922,0.05576155,0.055762,5.576155
16984,33.171875,0.06464404,0.064644,6.464404
16985,33.173828,0.08673854,0.086739,8.673854
16986,33.175781,0.07160409,0.071604,7.160409
16987,33.177734,0.04215702,0.042157,4.215702
16988,33.179688,0.06482692,0.064827,6.482692
16989,33.181641,0.09549318,0.095493,9.549318
16990,33.183594,0.04237961,0.042380,4.237961
16991,33.185547,0.05057273,0.050573,5.057273
16992,33.187500,0.06230608,0.062306,6.230608
16993,33.189453,0.05196312,0.051963,5.196312
16994,33.191406,0.08099653,0.080997,8.099653
16995,33.193359,0.08309584,0.083096,8.309584
16996,33.195312,0.07150828,0.071508,7.150828
16997,33.197266,0.05569275,0.055693,5.569275
16998,33.199219,0.05555629,0.055556,5.555629
16999,33.201172,0.09272694,0.092727,9.272694
17000,33.203125,0.06316163,0.063162,6.316163
17001,33.205078,0.05851017,0.058510,5.851017
17002,33.207031,0.06406870,0.064069,6.406870
17003,33.208984,0.05899398,0.058994,5.899398
17004,33.210938,0.11567382,0.115674,11.567382
17005,33.212891,0.13664477,0.136645,13.664477
17006,33.214844,0.13975528,0.139755,13.975528
17007,33.216797,0.12275017,0.122750,12.275017
17008,33.218750,0.12354330,0.123543,12.354330
17009,33.220703,0.08322036,0.083220,8.322036
17010,33.222656,0.09948615,0.099486,9.948615
17011,33.224609,0.05425505,0.054255,5.425505
17012,33.226562,0.07357964,0.073580,7.357964
17013,33.228516,0.09300486,0.093005,9.300486
17014,33.230469,0.06532867,0.065329,6.532867
17015,33.232422,0.08726354,0.087264,8.726354
17016,33.234375,0.10519335,0.105193,10.519335
17017,33.236328,0.10084157,0.100842,10.084157
17018,33.238281,0.08436899,0.084369,8.436899
17019,33.240234,0.07597006,0.075970,7.597006
17020,33.242188,0.06079178,0.060792,6.079178
17021,33.244141,0.06273185,0.062732,6.273185
17022,33.246094,0.06943506,0.069435,6.943506
17023,33.248047,0.08586337,0.085863,8.586337
17024,33.250000,0.09395209,0.093952,9.395209
17025,33.251953,0.10402749,0.104027,10.402749
17026,33.253906,0.09694485,0.096945,9.694485
17027,33.255859,0.10493678,0.104937,10.493678
17028,33.257812,0.13488894,0.134889,13.488894
17029,33.259766,0.15288675,0.152887,15.288675
17030,33.261719,0.15410309,0.154103,15.410309
17031,33.263672,0.15379666,0.153797,15.379666
17032,33.265625,0.17099079,0.170991,17.099079
17033,33.267578,0.15695616,0.156956,15.695616
17034,33.269531,0.11768815,0.117688,11.768815
17035,33.271484,0.11516960,0.115170,11.516960
17036,33.273438,0.12827349,0.128273,12.827349
17037,33.275391,0.08716317,0.087163,8.716317
17038,33.277344,0.07152650,0.071526,7.152650
17039,33.279297,0.12309374,0.123094,12.309374
17040,33.281250,0.13802093,0.138021,13.802093
17041,33.283203,0.11943990,0.119440,11.943990
17042,33.285156,0.10841466,0.108415,10.841466
17043,33.287109,0.10815586,0.108156,10.815586
17044,33.289062,0.10711955,0.107120,10.711955
17045,33.291016,0.12131931,0.121319,12.131931
17046,33.292969,0.12606929,0.126069,12.606929
17047,33.294922,0.13408958,0.134090,13.408958
17048,33.296875,0.11268126,0.112681,11.268126
17049,33.298828,0.10070759,0.100708,10.070759
17050,33.300781,0.07113560,0.071136,7.113560
17051,33.302734,0.05908705,0.059087,5.908705
17052,33.304688,0.06435467,0.064355,6.435467
17053,33.306641,0.08588336,0.085883,8.588336
17054,33.308594,0.14659977,0.146600,14.659977
17055,33.310547,0.11670485,0.116705,11.670485
17056,33.312500,0.06213652,0.062137,6.213652
17057,33.314453,0.06446732,0.064467,6.446732
17058,33.316406,0.06357480,0.063575,6.357480
17059,33.318359,0.06516920,0.065169,6.516920
17060,33.320312,0.07406398,0.074064,7.406398
17061,33.322266,0.03545668,0.035457,3.545668
17062,33.324219,-0.01160186,-0.011602,-1.160186
17063,33.326172,-0.02668291,-0.026683,-2.668291
17064,33.328125,0.02039177,0.020392,2.039177
17065,33.330078,0.04282238,0.042822,4.282238
17066,33.332031,0.03069858,0.030699,3.069858
17067,33.333984,0.06629703,0.066297,6.629703
17068,33.335938,0.05545310,0.055453,5.545310
17069,33.337891,0.03942792,0.039428,3.942792
17070,33.339844,0.04930841,0.049308,4.930841
17071,33.341797,0.05351452,0.053515,5.351452
17072,33.343750,0.04832644,0.048326,4.832644
17073,33.345703,0.05122328,0.051223,5.122328
17074,33.347656,0.07387098,0.073871,7.387098
17075,33.349609,0.03415955,0.034160,3.415955
17076,33.351562,0.00327995,0.003280,0.327995
17077,33.353516,-0.01580243,-0.015802,-1.580243
17078,33.355469,-0.00555363,-0.005554,-0.555363
17079,33.357422,0.00275003,0.002750,0.275003
17080,33.359375,-0.03454350,-0.034543,-3.454350
17081,33.361328,-0.00371677,-0.003717,-0.371677
17082,33.363281,-0.00423651,-0.004237,-0.423651
17083,33.365234,-0.01757509,-0.017575,-1.757509
17084,33.367188,0.02670387,0.026704,2.670387
17085,33.369141,0.07117376,0.071174,7.117376
17086,33.371094,0.07150487,0.071505,7.150487
17087,33.373047,0.06927531,0.069275,6.927531
17088,33.375000,0.06691911,0.066919,6.691911
17089,33.376953,0.10011823,0.100118,10.011823
17090,33.378906,0.08273116,0.082731,8.273116
17091,33.380859,0.05588226,0.055882,5.588226
17092,33.382812,0.06924874,0.069249,6.924874
17093,33.384766,0.08039548,0.080395,8.039548
17094,33.386719,0.10074961,0.100750,10.074961
17095,33.388672,0.15601688,0.156017,15.601688
17096,33.390625,0.14395489,0.143955,14.395489
17097,33.392578,0.11039570,0.110396,11.039570
17098,33.394531,0.09583717,0.095837,9.583717
17099,33.396484,0.10863615,0.108636,10.863615
17100,33.398438,0.08713977,0.087140,8.713977
17101,33.400391,0.07292491,0.072925,7.292491
17102,33.402344,0.06614939,0.066149,6.614939
17103,33.404297,0.05912649,0.059126,5.912649
17104,33.406250,0.01944680,0.019447,1.944680
17105,33.408203,0.01243184,0.012432,1.243184
17106,33.410156,0.01225672,0.012257,1.225672
17107,33.412109,0.02357203,0.023572,2.357203
17108,33.414062,-0.00131095,-0.001311,-0.131095
17109,33.416016,0.03142023,0.031420,3.142023
17110,33.417969,0.03298443,0.032984,3.298443
17111,33.419922,0.02280346,0.022803,2.280346
17112,33.421875,0.02794548,0.027945,2.794548
17113,33.423828,0.05110927,0.051109,5.110927
17114,33.425781,0.05995693,0.059957,5.995693
17115,33.427734,0.06881703,0.068817,6.881703
17116,33.429688,0.09666719,0.096667,9.666719
17117,33.431641,0.08276044,0.082760,8.276044
17118,33.433594,0.04459931,0.044599,4.459931
17119,33.435547,0.04296832,0.042968,4.296832
17120,33.437500,0.03574243,0.035742,3.574243
17121,33.439453,0.07593817,0.075938,7.593817
17122,33.441406,0.06179101,0.061791,6.179101
17123,33.443359,0.08004447,0.080044,8.004447
17124,33.445312,0.08766061,0.087661,8.766061
17125,33.447266,0.05096943,0.050969,5.096943
17126,33.449219,0.03182069,0.031821,3.182069
17127,33.451172,0.07824558,0.078246,7.824558
17128,33.453125,0.06517857,0.065179,6.517857
17129,33.455078,0.05842986,0.058430,5.842986
17130,33.457031,0.07199344,0.071993,7.199344
17131,33.458984,0.05626031,0.056260,5.626031
17132,33.460938,0.04926201,0.049262,4.926201
17133,33.462891,0.05401975,0.054020,5.401975
17134,33.464844,0.04544071,0.045441,4.544071
17135,33.466797,0.05775916,0.057759,5.775916
17136,33.468750,0.08670060,0.086701,8.670060
17137,33.470703,0.07974516,0.079745,7.974516
17138,33.472656,0.04618351,0.046184,4.618351
17139,33.474609,0.02866149,0.028661,2.866149
17140,33.476562,0.05606750,0.056067,5.606750
17141,33.478516,0.05753467,0.057535,5.753467
17142,33.480469,0.05839109,0.058391,5.839109
17143,33.482422,0.04332039,0.043320,4.332039
17144,33.484375,0.06787097,0.067871,6.787097
17145,33.486328,0.05248653,0.052487,5.248653
17146,33.488281,0.08499768,0.084998,8.499768
17147,33.490234,0.07947289,0.079473,7.947289
17148,33.492188,0.06868766,0.068688,6.868766
17149,33.494141,0.05127745,0.051277,5.127745
17150,33.496094,0.04573469,0.045735,4.573469
17151,33.498047,0.06340164,0.063402,6.340164
17152,33.500000,0.03607143,0.036071,3.607143
17153,33.501953,0.01748227,0.017482,1.748227
17154,33.503906,-0.02953658,-0.029537,-2.953658
17155,33.505859,-0.03182280,-0.031823,-3.182280
17156,33.507812,-0.00463105,-0.004631,-0.463105
17157,33.509766,-0.01248500,-0.012485,-1.248500
17158,33.511719,-0.00856411,-0.008564,-0.856411
17159,33.513672,-0.01143005,-0.011430,-1.143005
17160,33.515625,-0.01916922,-0.019169,-1.916922
17161,33.517578,0.01226479,0.012265,1.226479
17162,33.519531,0.03089284,0.030893,3.089284
17163,33.521484,0.02296608,0.022966,2.296608
17164,33.523438,-0.00152022,-0.001520,-0.152022
17165,33.525391,-0.00729978,-0.007300,-0.729978
17166,33.527344,0.02726844,0.027268,2.726844
17167,33.529297,-0.02121503,-0.021215,-2.121503
17168,33.531250,-0.01663592,-0.016636,-1.663592
17169,33.533203,-0.00254842,-0.002548,-0.254842
17170,33.535156,-0.04184921,-0.041849,-4.184921
17171,33.537109,-0.04653583,-0.046536,-4.653583
17172,33.539062,-0.03923144,-0.039231,-3.923144
17173,33.541016,-0.00640955,-0.006410,-0.640955
17174,33.542969,-0.03143548,-0.031435,-3.143548
17175,33.544922,-0.05816806,-0.058168,-5.816806
17176,33.546875,-0.06222253,-0.062223,-6.222253
17177,33.548828,-0.05620305,-0.056203,-5.620305
17178,33.550781,-0.06864160,-0.068642,-6.864160
17179,33.552734,-0.09853402,-0.098534,-9.853402
17180,33.554688,-0.05953375,-0.059534,-5.953375
17181,33.556641,-0.03288789,-0.032888,-3.288789
17182,33.558594,-0.01443885,-0.014439,-1.443885
17183,33.560547,-0.00194265,-0.001943,-0.194265
17184,33.562500,-0.03247888,-0.032479,-3.247888
17185,33.564453,-0.00753520,-0.007535,-0.753520
17186,33.566406,0.02370389,0.023704,2.370389
17187,33.568359,0.04280013,0.042800,4.280013
17188,33.570312,0.04722858,0.047229,4.722858
17189,33.572266,0.08149015,0.081490,8.149015
17190,33.574219,0.04351169,0.043512,4.351169
17191,33.576172,0.04917568,0.049176,4.917568
17192,33.578125,0.07589373,0.075894,7.589373
17193,33.580078,0.08435549,0.084355,8.435549
17194,33.582031,0.10106608,0.101066,10.106608
17195,33.583984,0.05672873,0.056729,5.672873
17196,33.585938,0.06064806,0.060648,6.064806
17197,33.587891,0.04695209,0.046952,4.695209
17198,33.589844,0.02037667,0.020377,2.037667
17199,33.591797,0.02429767,0.024298,2.429767
17200,33.593750,0.03246003,0.032460,3.246003
17201,33.595703,0.05611002,0.056110,5.611002
17202,33.597656,0.10887891,0.108879,10.887891
17203,33.599609,0.06955270,0.069553,6.955270
17204,33.601562,0.05091168,0.050912,5.091168
17205,33.603516,0.04729066,0.047291,4.729066
17206,33.605469,0.03008475,0.030085,3.008475
17207,33.607422,0.05392328,0.053923,5.392328
17208,33.609375,0.05403414,0.054034,5.403414
17209,33.611328,0.07394942,0.073949,7.394942
17210,33.613281,0.07428134,0.074281,7.428134
17211,33.615234,0.05925425,0.059254,5.925425
17212,33.617188,0.06753104,0.067531,6.753104
17213,33.619141,0.07321029,0.073210,7.321029
17214,33.621094,0.08855416,0.088554,8.855416
17215,33.623047,0.08755523,0.087555,8.755523
17216,33.625000,0.09103662,0.091037,9.103662
17217,33.626953,0.08800154,0.088002,8.800154
17218,33.628906,0.07563641,0.075636,7.563641
17219,33.630859,0.08896819,0.088968,8.896819
17220,33.632812,0.09065415,0.090654,9.065415
17221,33.634766,0.10657152,0.106572,10.657152
17222,33.636719,0.12200342,0.122003,12.200342
17223,33.638672,0.12580070,0.125801,12.580070
17224,33.640625,0.11817487,0.118175,11.817487
17225,33.642578,0.12736803,0.127368,12.736803
17226,33.644531,0.14076861,0.140769,14.076861
17227,33.646484,0.13884978,0.138850,13.884978
17228,33.648438,0.12625326,0.126253,12.625326
17229,33.650391,0.08731066,0.087311,8.731066
17230,33.652344,0.06001939,0.060019,6.001939
17231,33.654297,0.05276438,0.052764,5.276438
17232,33.656250,0.04211792,0.042118,4.211792
17233,33.658203,0.01334470,0.013345,1.334470
17234,33.660156,0.00557637,0.005576,0.557637
17235,33.662109,0.00101374,0.001014,0.101374
17236,33.664062,0.02096230,0.020962,2.096230
17237,33.666016,0.00452872,0.004529,0.452872
17238,33.667969,0.02551853,0.025519,2.551853
17239,33.669922,0.05436845,0.054368,5.436845
17240,33.671875,0.04908989,0.049090,4.908989
17241,33.673828,0.04497947,0.044979,4.497947
17242,33.675781,0.00949486,0.009495,0.949486
17243,33.677734,0.01828018,0.018280,1.828018
17244,33.679688,0.08292422,0.082924,8.292422
17245,33.681641,0.11161974,0.111620,11.161974
17246,33.683594,0.10922040,0.109220,10.922040
17247,33.685547,0.11076596,0.110766,11.076596
17248,33.687500,0.07941885,0.079419,7.941885
17249,33.689453,0.09122755,0.091228,9.122755
17250,33.691406,0.09191133,0.091911,9.191133
17251,33.693359,0.08505968,0.085060,8.505968
17252,33.695312,0.09420260,0.094203,9.420260
17253,33.697266,0.08957630,0.089576,8.957630
17254,33.699219,0.11929975,0.119300,11.929975
17255,33.701172,0.11236177,0.112362,11.236177
17256,33.703125,0.10754405,0.107544,10.754405
17257,33.705078,0.09158392,0.091584,9.158392
17258,33.707031,0.05044820,0.050448,5.044820
17259,33.708984,0.04662964,0.046630,4.662964
17260,33.710938,0.04777042,0.047770,4.777042
17261,33.712891,0.06226973,0.062270,6.226973
17262,33.714844,0.06536907,0.065369,6.536907
17263,33.716797,0.04993027,0.049930,4.993027
17264,33.718750,0.06057807,0.060578,6.057807
17265,33.720703,0.09941232,0.099412,9.941232
17266,33.722656,0.08713102,0.087131,8.713102
17267,33.724609,0.05830934,0.058309,5.830934
17268,33.726562,0.02957008,0.029570,2.957008
17269,33.728516,0.03302202,0.033022,3.302202
17270,33.730469,0.06061083,0.060611,6.061083
17271,33.732422,0.07452401,0.074524,7.452401
17272,33.734375,0.05857757,0.058578,5.857757
17273,33.736328,0.05234206,0.052342,5.234206
17274,33.738281,0.04040870,0.040409,4.040870
17275,33.740234,0.08086470,0.080865,8.086470
17276,33.742188,0.03287551,0.032876,3.287551
17277,33.744141,0.05378979,0.053790,5.378979
17278,33.746094,0.08421208,0.084212,8.421208
