sample_idx,time_s,signal_v,ipg_est_mv
5206,10.167969,0.29667111,0.296671
5207,10.169922,0.31491819,0.314918
5208,10.171875,0.30038797,0.300388
5209,10.173828,0.27845434,0.278454
5210,10.175781,0.28611868,0.286119
5211,10.177734,0.29614707,0.296147
5212,10.179688,0.28379324,0.283793
5213,10.181641,0.29841418,0.298414
5214,10.183594,0.32206618,0.322066
5215,10.185547,0.25452359,0.254524
5216,10.187500,0.22971394,0.229714
5217,10.189453,0.21822715,0.218227
5218,10.191406,0.22759814,0.227598
5219,10.193359,0.25630138,0.256301
5220,10.195312,0.24344908,0.243449
5221,10.197266,0.21393508,0.213935
5222,10.199219,0.19434230,0.194342
5223,10.201172,0.21442861,0.214429
5224,10.203125,0.21946594,0.219466
5225,10.205078,0.24109774,0.241098
5226,10.207031,0.25203830,0.252038
5227,10.208984,0.27070604,0.270706
5228,10.210938,0.27798191,0.277982
5229,10.212891,0.27233812,0.272338
5230,10.214844,0.27600127,0.276001
5231,10.216797,0.28482909,0.284829
5232,10.218750,0.25469528,0.254695
5233,10.220703,0.28846143,0.288461
5234,10.222656,0.28006491,0.280065
5235,10.224609,0.28053774,0.280538
5236,10.226562,0.27831731,0.278317
5237,10.228516,0.26365676,0.263657
5238,10.230469,0.23877120,0.238771
5239,10.232422,0.21440193,0.214402
5240,10.234375,0.20025834,0.200258
5241,10.236328,0.17993761,0.179938
5242,10.238281,0.20749959,0.207500
5243,10.240234,0.19804540,0.198045
5244,10.242188,0.16891884,0.168919
5245,10.244141,0.16270188,0.162702
5246,10.246094,0.14371723,0.143717
5247,10.248047,0.18029969,0.180300
5248,10.250000,0.19843962,0.198440
5249,10.251953,0.18614036,0.186140
5250,10.253906,0.19541034,0.195410
5251,10.255859,0.21083349,0.210833
5252,10.257812,0.22367523,0.223675
5253,10.259766,0.28769120,0.287691
5254,10.261719,0.28717530,0.287175
5255,10.263672,0.28881909,0.288819
5256,10.265625,0.31819772,0.318198
5257,10.267578,0.32682953,0.326830
5258,10.269531,0.35497556,0.354976
5259,10.271484,0.34157934,0.341579
5260,10.273438,0.31931578,0.319316
5261,10.275391,0.29755262,0.297553
5262,10.277344,0.26388958,0.263890
5263,10.279297,0.24969556,0.249696
5264,10.281250,0.25754317,0.257543
5265,10.283203,0.25310214,0.253102
5266,10.285156,0.24302078,0.243021
5267,10.287109,0.25930616,0.259306
5268,10.289062,0.27558781,0.275588
5269,10.291016,0.25964748,0.259647
5270,10.292969,0.27644267,0.276443
5271,10.294922,0.26501408,0.265014
5272,10.296875,0.25335238,0.253352
5273,10.298828,0.30203884,0.302039
5274,10.300781,0.34267167,0.342672
5275,10.302734,0.32736702,0.327367
5276,10.304688,0.32761880,0.327619
5277,10.306641,0.32904890,0.329049
5278,10.308594,0.33550040,0.335500
5279,10.310547,0.35361255,0.353613
5280,10.312500,0.37091856,0.370919
5281,10.314453,0.37367626,0.373676
5282,10.316406,0.37881180,0.378812
5283,10.318359,0.40266764,0.402668
5284,10.320312,0.35727968,0.357280
5285,10.322266,0.39108741,0.391087
5286,10.324219,0.42513441,0.425134
5287,10.326172,0.41181860,0.411819
5288,10.328125,0.37921154,0.379212
5289,10.330078,0.33277356,0.332774
5290,10.332031,0.34488175,0.344882
5291,10.333984,0.33016589,0.330166
5292,10.335938,0.31492834,0.314928
5293,10.337891,0.34086439,0.340864
5294,10.339844,0.33395107,0.333951
5295,10.341797,0.34677408,0.346774
5296,10.343750,0.35778506,0.357785
5297,10.345703,0.33247370,0.332474
5298,10.347656,0.35395278,0.353953
5299,10.349609,0.39930409,0.399304
5300,10.351562,0.40526767,0.405268
5301,10.353516,0.39526638,0.395266
5302,10.355469,0.38846960,0.388470
5303,10.357422,0.36117456,0.361175
5304,10.359375,0.35940368,0.359404
5305,10.361328,0.33482849,0.334828
5306,10.363281,0.32977139,0.329771
5307,10.365234,0.37101702,0.371017
5308,10.367188,0.38736090,0.387361
5309,10.369141,0.40331061,0.403311
5310,10.371094,0.36979262,0.369793
5311,10.373047,0.35242441,0.352424
5312,10.375000,0.34796456,0.347965
5313,10.376953,0.35402797,0.354028
5314,10.378906,0.34106970,0.341070
5315,10.380859,0.31539867,0.315399
5316,10.382812,0.29952214,0.299522
5317,10.384766,0.28074186,0.280742
5318,10.386719,0.28142384,0.281424
5319,10.388672,0.24603479,0.246035
5320,10.390625,0.24384862,0.243849
5321,10.392578,0.22838696,0.228387
5322,10.394531,0.24671667,0.246717
5323,10.396484,0.27625374,0.276254
5324,10.398438,0.26534943,0.265349
5325,10.400391,0.27449476,0.274495
5326,10.402344,0.27621840,0.276218
5327,10.404297,0.29103489,0.291035
5328,10.406250,0.30157396,0.301574
5329,10.408203,0.31871469,0.318715
5330,10.410156,0.32940503,0.329405
5331,10.412109,0.34691758,0.346918
5332,10.414062,0.35092078,0.350921
5333,10.416016,0.34293191,0.342932
5334,10.417969,0.35667699,0.356677
5335,10.419922,0.33308457,0.333085
5336,10.421875,0.32613032,0.326130
5337,10.423828,0.31931334,0.319313
5338,10.425781,0.31200660,0.312007
5339,10.427734,0.25594230,0.255942
5340,10.429688,0.25069656,0.250697
5341,10.431641,0.24855316,0.248553
5342,10.433594,0.24662065,0.246621
5343,10.435547,0.22160270,0.221603
5344,10.437500,0.20906150,0.209061
5345,10.439453,0.19729072,0.197291
5346,10.441406,0.22507744,0.225077
5347,10.443359,0.24240312,0.242403
5348,10.445312,0.24993675,0.249937
5349,10.447266,0.25954784,0.259548
5350,10.449219,0.28250852,0.282509
5351,10.451172,0.27708078,0.277081
5352,10.453125,0.31136875,0.311369
5353,10.455078,0.36500026,0.365000
5354,10.457031,0.36162924,0.361629
5355,10.458984,0.36496110,0.364961
5356,10.460938,0.34150726,0.341507
5357,10.462891,0.33607983,0.336080
5358,10.464844,0.38859686,0.388597
5359,10.466797,0.37362420,0.373624
5360,10.468750,0.34578823,0.345788
5361,10.470703,0.35460558,0.354606
5362,10.472656,0.31098923,0.310989
5363,10.474609,0.30661936,0.306619
5364,10.476562,0.29382830,0.293828
5365,10.478516,0.30372924,0.303729
5366,10.480469,0.31838482,0.318385
5367,10.482422,0.33108049,0.331080
5368,10.484375,0.35969092,0.359691
5369,10.486328,0.35473424,0.354734
5370,10.488281,0.36276554,0.362766
5371,10.490234,0.36765074,0.367651
5372,10.492188,0.34261384,0.342614
5373,10.494141,0.35970666,0.359707
5374,10.496094,0.37448710,0.374487
5375,10.498047,0.36546341,0.365463
5376,10.500000,0.34917623,0.349176
5377,10.501953,0.33912087,0.339121
5378,10.503906,0.32654882,0.326549
5379,10.505859,0.31984017,0.319840
5380,10.507812,0.33119363,0.331194
5381,10.509766,0.33266583,0.332666
5382,10.511719,0.31221215,0.312212
5383,10.513672,0.29865241,0.298652
5384,10.515625,0.30733174,0.307332
5385,10.517578,0.31219727,0.312197
5386,10.519531,0.32079973,0.320800
5387,10.521484,0.32324926,0.323249
5388,10.523438,0.30833184,0.308332
5389,10.525391,0.30078811,0.300788
5390,10.527344,0.30276243,0.302762
5391,10.529297,0.29875849,0.298758
5392,10.531250,0.28870599,0.288706
5393,10.533203,0.32370523,0.323705
5394,10.535156,0.31288864,0.312889
5395,10.537109,0.29869753,0.298698
5396,10.539062,0.30385171,0.303852
5397,10.541016,0.29326284,0.293263
5398,10.542969,0.29648726,0.296487
5399,10.544922,0.30284337,0.302843
5400,10.546875,0.26025285,0.260253
5401,10.548828,0.26189314,0.261893
5402,10.550781,0.29029038,0.290290
5403,10.552734,0.34349239,0.343492
5404,10.554688,0.35321541,0.353215
5405,10.556641,0.39409771,0.394098
5406,10.558594,0.42816072,0.428161
5407,10.560547,0.42555098,0.425551
5408,10.562500,0.43885799,0.438858
5409,10.564453,0.46853901,0.468539
5410,10.566406,0.48279477,0.482795
5411,10.568359,0.48483458,0.484835
5412,10.570312,0.44685537,0.446855
5413,10.572266,0.42827070,0.428271
5414,10.574219,0.39420060,0.394201
5415,10.576172,0.38510430,0.385104
5416,10.578125,0.38138639,0.381386
5417,10.580078,0.38908862,0.389089
5418,10.582031,0.39933878,0.399339
5419,10.583984,0.36838719,0.368387
5420,10.585938,0.35385645,0.353856
5421,10.587891,0.36715315,0.367153
5422,10.589844,0.37307529,0.373075
5423,10.591797,0.33514608,0.335146
5424,10.593750,0.33409224,0.334092
5425,10.595703,0.32884799,0.328848
5426,10.597656,0.34535650,0.345357
5427,10.599609,0.36909326,0.369093
5428,10.601562,0.36123269,0.361233
5429,10.603516,0.36669876,0.366699
5430,10.605469,0.37118562,0.371186
5431,10.607422,0.38881704,0.388817
5432,10.609375,0.39698995,0.396990
5433,10.611328,0.43409973,0.434100
5434,10.613281,0.46936472,0.469365
5435,10.615234,0.44046121,0.440461
5436,10.617188,0.47158909,0.471589
5437,10.619141,0.45307654,0.453077
5438,10.621094,0.47179703,0.471797
5439,10.623047,0.44542161,0.445422
5440,10.625000,0.42809486,0.428095
5441,10.626953,0.42400223,0.424002
5442,10.628906,0.43417842,0.434178
5443,10.630859,0.45157593,0.451576
5444,10.632812,0.44948580,0.449486
5445,10.634766,0.47652772,0.476528
5446,10.636719,0.45230208,0.452302
5447,10.638672,0.43333863,0.433339
5448,10.640625,0.46081118,0.460811
5449,10.642578,0.46133832,0.461338
5450,10.644531,0.46656935,0.466569
5451,10.646484,0.46229573,0.462296
5452,10.648438,0.43146061,0.431461
5453,10.650391,0.43097324,0.430973
5454,10.652344,0.43559911,0.435599
5455,10.654297,0.41261754,0.412618
5456,10.656250,0.41242704,0.412427
5457,10.658203,0.40749064,0.407491
5458,10.660156,0.44224342,0.442243
5459,10.662109,0.46539239,0.465392
5460,10.664062,0.48783285,0.487833
5461,10.666016,0.50582167,0.505822
5462,10.667969,0.47709799,0.477098
5463,10.669922,0.47863882,0.478639
5464,10.671875,0.45630093,0.456301
5465,10.673828,0.48605182,0.486052
5466,10.675781,0.54835926,0.548359
5467,10.677734,0.53679158,0.536792
5468,10.679688,0.53010258,0.530103
5469,10.681641,0.52350785,0.523508
5470,10.683594,0.51806512,0.518065
5471,10.685547,0.52933572,0.529336
5472,10.687500,0.51412792,0.514128
5473,10.689453,0.53741115,0.537411
5474,10.691406,0.52589742,0.525897
5475,10.693359,0.50705143,0.507051
5476,10.695312,0.50708415,0.507084
5477,10.697266,0.51793983,0.517940
5478,10.699219,0.49576841,0.495768
5479,10.701172,0.46929665,0.469297
5480,10.703125,0.48132856,0.481329
5481,10.705078,0.50991348,0.509913
5482,10.707031,0.51391716,0.513917
5483,10.708984,0.46942071,0.469421
5484,10.710938,0.49594439,0.495944
5485,10.712891,0.49824043,0.498240
5486,10.714844,0.50700584,0.507006
5487,10.716797,0.52338592,0.523386
5488,10.718750,0.49640702,0.496407
5489,10.720703,0.48250962,0.482510
5490,10.722656,0.45502144,0.455021
5491,10.724609,0.44963263,0.449633
5492,10.726562,0.43112193,0.431122
5493,10.728516,0.43549789,0.435498
5494,10.730469,0.43900031,0.439000
5495,10.732422,0.41914461,0.419145
5496,10.734375,0.42649775,0.426498
5497,10.736328,0.40237306,0.402373
5498,10.738281,0.42684415,0.426844
5499,10.740234,0.44124132,0.441241
5500,10.742188,0.45226308,0.452263
5501,10.744141,0.49103802,0.491038
5502,10.746094,0.50788004,0.507880
5503,10.748047,0.48128956,0.481290
5504,10.750000,0.48863365,0.488634
5505,10.751953,0.52359062,0.523591
5506,10.753906,0.52546452,0.525465
5507,10.755859,0.51359754,0.513598
5508,10.757812,0.53214630,0.532146
5509,10.759766,0.55749184,0.557492
5510,10.761719,0.56409038,0.564090
5511,10.763672,0.54377364,0.543774
5512,10.765625,0.49907348,0.499073
5513,10.767578,0.50457261,0.504573
5514,10.769531,0.50946836,0.509468
5515,10.771484,0.53574937,0.535749
5516,10.773438,0.53933804,0.539338
5517,10.775391,0.47079160,0.470792
5518,10.777344,0.45536337,0.455363
5519,10.779297,0.48035864,0.480359
5520,10.781250,0.46771135,0.467711
5521,10.783203,0.42955131,0.429551
5522,10.785156,0.43278423,0.432784
5523,10.787109,0.44629788,0.446298
5524,10.789062,0.40794726,0.407947
5525,10.791016,0.39885502,0.398855
5526,10.792969,0.39527151,0.395272
5527,10.794922,0.37370031,0.373700
5528,10.796875,0.34948857,0.349489
5529,10.798828,0.36141878,0.361419
5530,10.800781,0.35915738,0.359157
5531,10.802734,0.36987416,0.369874
5532,10.804688,0.40526988,0.405270
5533,10.806641,0.42046406,0.420464
5534,10.808594,0.42892385,0.428924
5535,10.810547,0.40966648,0.409666
5536,10.812500,0.45731057,0.457311
5537,10.814453,0.48236656,0.482367
5538,10.816406,0.48341924,0.483419
5539,10.818359,0.54188692,0.541887
5540,10.820312,0.53241628,0.532416
5541,10.822266,0.54189432,0.541894
5542,10.824219,0.53641870,0.536419
5543,10.826172,0.50892602,0.508926
5544,10.828125,0.50819680,0.508197
5545,10.830078,0.49008314,0.490083
5546,10.832031,0.49947262,0.499473
5547,10.833984,0.49534597,0.495346
5548,10.835938,0.49403194,0.494032
5549,10.837891,0.52290265,0.522903
5550,10.839844,0.52669735,0.526697
5551,10.841797,0.55995542,0.559955
5552,10.843750,0.56588305,0.565883
5553,10.845703,0.56421157,0.564212
5554,10.847656,0.56289898,0.562899
5555,10.849609,0.57587966,0.575880
5556,10.851562,0.56726203,0.567262
5557,10.853516,0.56574290,0.565743
5558,10.855469,0.57102032,0.571020
5559,10.857422,0.56808580,0.568086
5560,10.859375,0.56485501,0.564855
5561,10.861328,0.55742460,0.557425
5562,10.863281,0.56276822,0.562768
5563,10.865234,0.55720777,0.557208
5564,10.867188,0.52273096,0.522731
5565,10.869141,0.53049576,0.530496
5566,10.871094,0.52601192,0.526012
5567,10.873047,0.54388623,0.543886
5568,10.875000,0.53871837,0.538718
5569,10.876953,0.51969962,0.519700
5570,10.878906,0.51876756,0.518768
5571,10.880859,0.52265982,0.522660
5572,10.882812,0.51752510,0.517525
5573,10.884766,0.55171044,0.551710
5574,10.886719,0.56354784,0.563548
5575,10.888672,0.53845034,0.538450
5576,10.890625,0.48584337,0.485843
5577,10.892578,0.48633283,0.486333
5578,10.894531,0.48713223,0.487132
5579,10.896484,0.49043779,0.490438
5580,10.898438,0.49267145,0.492671
5581,10.900391,0.47605454,0.476055
5582,10.902344,0.52318723,0.523187
5583,10.904297,0.49181479,0.491815
5584,10.906250,0.45962307,0.459623
5585,10.908203,0.43504671,0.435047
5586,10.910156,0.44039337,0.440393
5587,10.912109,0.45272470,0.452725
5588,10.914062,0.47730516,0.477305
5589,10.916016,0.46093346,0.460933
5590,10.917969,0.47764164,0.477642
5591,10.919922,0.49326921,0.493269
5592,10.921875,0.50095673,0.500957
5593,10.923828,0.48893470,0.488935
5594,10.925781,0.50666853,0.506669
5595,10.927734,0.50889165,0.508892
5596,10.929688,0.45802466,0.458025
5597,10.931641,0.43155144,0.431551
5598,10.933594,0.41411345,0.414113
5599,10.935547,0.44289334,0.442893
5600,10.937500,0.46962491,0.469625
5601,10.939453,0.39678254,0.396783
5602,10.941406,0.37896021,0.378960
5603,10.943359,0.39050558,0.390506
5604,10.945312,0.31816596,0.318166
5605,10.947266,0.34103406,0.341034
5606,10.949219,0.32579361,0.325794
5607,10.951172,0.34948250,0.349482
5608,10.953125,0.35710158,0.357102
5609,10.955078,0.37050096,0.370501
5610,10.957031,0.36982725,0.369827
5611,10.958984,0.34772559,0.347726
5612,10.960938,0.32401992,0.324020
5613,10.962891,0.32765704,0.327657
5614,10.964844,0.34773641,0.347736
5615,10.966797,0.32619123,0.326191
5616,10.968750,0.29896866,0.298969
5617,10.970703,0.31058422,0.310584
5618,10.972656,0.34248086,0.342481
5619,10.974609,0.28583569,0.285836
5620,10.976562,0.26313670,0.263137
5621,10.978516,0.25783038,0.257830
5622,10.980469,0.25790198,0.257902
5623,10.982422,0.28128791,0.281288
5624,10.984375,0.30180553,0.301806
5625,10.986328,0.30422486,0.304225
5626,10.988281,0.30412010,0.304120
5627,10.990234,0.31178476,0.311785
5628,10.992188,0.32349671,0.323497
5629,10.994141,0.34030521,0.340305
5630,10.996094,0.30299377,0.302994
5631,10.998047,0.28903984,0.289040
5632,11.000000,0.27496292,0.274963
5633,11.001953,0.26415516,0.264155
5634,11.003906,0.26414555,0.264146
5635,11.005859,0.24513384,0.245134
5636,11.007812,0.20797100,0.207971
5637,11.009766,0.19321745,0.193217
5638,11.011719,0.19404081,0.194041
5639,11.013672,0.21884463,0.218845
5640,11.015625,0.26676132,0.266761
5641,11.017578,0.25246513,0.252465
5642,11.019531,0.18620541,0.186205
5643,11.021484,0.19154952,0.191550
5644,11.023438,0.18322649,0.183226
5645,11.025391,0.17591625,0.175916
5646,11.027344,0.20033856,0.200339
5647,11.029297,0.23445098,0.234451
5648,11.031250,0.25805509,0.258055
5649,11.033203,0.26663272,0.266633
5650,11.035156,0.24784430,0.247844
5651,11.037109,0.25571656,0.255717
5652,11.039062,0.29489000,0.294890
5653,11.041016,0.30949077,0.309491
5654,11.042969,0.31941714,0.319417
5655,11.044922,0.33082131,0.330821
5656,11.046875,0.29314796,0.293148
5657,11.048828,0.29199769,0.291998
5658,11.050781,0.28183490,0.281835
5659,11.052734,0.25123520,0.251235
5660,11.054688,0.22606176,0.226062
5661,11.056641,0.21912624,0.219126
5662,11.058594,0.21608213,0.216082
5663,11.060547,0.19036629,0.190366
5664,11.062500,0.20157027,0.201570
5665,11.064453,0.21700608,0.217006
5666,11.066406,0.19506446,0.195064
5667,11.068359,0.18554405,0.185544
5668,11.070312,0.19172582,0.191726
5669,11.072266,0.22895285,0.228953
5670,11.074219,0.27295984,0.272960
5671,11.076172,0.25424667,0.254247
5672,11.078125,0.20625643,0.206256
5673,11.080078,0.24015293,0.240153
5674,11.082031,0.27449589,0.274496
5675,11.083984,0.28383800,0.283838
5676,11.085938,0.27287301,0.272873
5677,11.087891,0.28680745,0.286807
5678,11.089844,0.31098974,0.310990
5679,11.091797,0.26557376,0.265574
5680,11.093750,0.27858329,0.278583
5681,11.095703,0.31127069,0.311271
5682,11.097656,0.30634427,0.306344
5683,11.099609,0.30580673,0.305807
5684,11.101562,0.26095544,0.260955
5685,11.103516,0.28970949,0.289709
5686,11.105469,0.28850465,0.288505
5687,11.107422,0.29243328,0.292433
5688,11.109375,0.32204574,0.322046
5689,11.111328,0.34098784,0.340988
5690,11.113281,0.36959054,0.369591
5691,11.115234,0.37265230,0.372652
5692,11.117188,0.36501037,0.365010
5693,11.119141,0.40415845,0.404158
5694,11.121094,0.42309698,0.423097
5695,11.123047,0.42859740,0.428597
5696,11.125000,0.41094015,0.410940
5697,11.126953,0.39928902,0.399289
5698,11.128906,0.42928819,0.429288
5699,11.130859,0.44511801,0.445118
5700,11.132812,0.42785161,0.427852
5701,11.134766,0.42381514,0.423815
5702,11.136719,0.43723343,0.437233
5703,11.138672,0.40924264,0.409243
5704,11.140625,0.39919502,0.399195
5705,11.142578,0.37462493,0.374625
5706,11.144531,0.41146262,0.411463
5707,11.146484,0.41550246,0.415502
5708,11.148438,0.37647886,0.376479
5709,11.150391,0.39024026,0.390240
5710,11.152344,0.39700335,0.397003
5711,11.154297,0.40914623,0.409146
5712,11.156250,0.40688847,0.406888
5713,11.158203,0.41719868,0.417199
5714,11.160156,0.44100692,0.441007
5715,11.162109,0.45405459,0.454055
5716,11.164062,0.42624700,0.426247
5717,11.166016,0.40866853,0.408669
5718,11.167969,0.43525421,0.435254
5719,11.169922,0.41532568,0.415326
5720,11.171875,0.39440058,0.394401
5721,11.173828,0.38269696,0.382697
5722,11.175781,0.39148914,0.391489
5723,11.177734,0.39726417,0.397264
5724,11.179688,0.38406046,0.384060
5725,11.181641,0.36886227,0.368862
5726,11.183594,0.33734997,0.337350
5727,11.185547,0.40772763,0.407728
5728,11.187500,0.43896704,0.438967
5729,11.189453,0.41539832,0.415398
5730,11.191406,0.41243724,0.412437
5731,11.193359,0.43776643,0.437766
5732,11.195312,0.44854938,0.448549
5733,11.197266,0.41301888,0.413019
5734,11.199219,0.42912540,0.429125
5735,11.201172,0.41621751,0.416218
5736,11.203125,0.41917332,0.419173
5737,11.205078,0.37460860,0.374609
5738,11.207031,0.35515694,0.355157
5739,11.208984,0.35775642,0.357756
5740,11.210938,0.37821047,0.378210
5741,11.212891,0.37773214,0.377732
5742,11.214844,0.35168776,0.351688
5743,11.216797,0.33194493,0.331945
5744,11.218750,0.29854302,0.298543
5745,11.220703,0.32211734,0.322117
5746,11.222656,0.31103699,0.311037
5747,11.224609,0.32716755,0.327168
5748,11.226562,0.32847544,0.328475
5749,11.228516,0.31365716,0.313657
5750,11.230469,0.32298853,0.322989
5751,11.232422,0.30939839,0.309398
5752,11.234375,0.31284986,0.312850
5753,11.236328,0.33599418,0.335994
5754,11.238281,0.32202785,0.322028
5755,11.240234,0.30529776,0.305298
5756,11.242188,0.32455977,0.324560
5757,11.244141,0.33186617,0.331866
5758,11.246094,0.33884681,0.338847
5759,11.248047,0.33198120,0.331981
5760,11.250000,0.34378562,0.343786
5761,11.251953,0.32757790,0.327578
5762,11.253906,0.29596779,0.295968
5763,11.255859,0.30815999,0.308160
5764,11.257812,0.30758365,0.307584
5765,11.259766,0.27981693,0.279817
5766,11.261719,0.26959216,0.269592
5767,11.263672,0.27928269,0.279283
5768,11.265625,0.29617107,0.296171
5769,11.267578,0.29443185,0.294432
5770,11.269531,0.34119617,0.341196
5771,11.271484,0.38965534,0.389655
5772,11.273438,0.41167427,0.411674
5773,11.275391,0.43862184,0.438622
5774,11.277344,0.44783177,0.447832
5775,11.279297,0.41213653,0.412137
5776,11.281250,0.37969514,0.379695
5777,11.283203,0.41096499,0.410965
5778,11.285156,0.41336340,0.413363
5779,11.287109,0.39189726,0.391897
5780,11.289062,0.42760448,0.427604
5781,11.291016,0.41124300,0.411243
5782,11.292969,0.38976484,0.389765
5783,11.294922,0.35884206,0.358842
5784,11.296875,0.39066998,0.390670
5785,11.298828,0.34704323,0.347043
5786,11.300781,0.33551840,0.335518
5787,11.302734,0.31056274,0.310563
5788,11.304688,0.31693587,0.316936
5789,11.306641,0.34603342,0.346033
5790,11.308594,0.35100589,0.351006
5791,11.310547,0.33691302,0.336913
5792,11.312500,0.34193567,0.341936
5793,11.314453,0.36566527,0.365665
5794,11.316406,0.37226363,0.372264
5795,11.318359,0.40502893,0.405029
5796,11.320312,0.43471927,0.434719
5797,11.322266,0.40571351,0.405714
5798,11.324219,0.39341749,0.393417
5799,11.326172,0.39246398,0.392464
5800,11.328125,0.34026924,0.340269
5801,11.330078,0.33366672,0.333667
5802,11.332031,0.33930962,0.339310
5803,11.333984,0.33350868,0.333509
5804,11.335938,0.32792168,0.327922
5805,11.337891,0.30608100,0.306081
5806,11.339844,0.27037778,0.270378
5807,11.341797,0.30618197,0.306182
5808,11.343750,0.34302932,0.343029
5809,11.345703,0.33979853,0.339799
5810,11.347656,0.32800627,0.328006
5811,11.349609,0.31680233,0.316802
5812,11.351562,0.34640912,0.346409
5813,11.353516,0.32733131,0.327331
5814,11.355469,0.34504025,0.345040
5815,11.357422,0.38127652,0.381277
5816,11.359375,0.37094069,0.370941
5817,11.361328,0.34535766,0.345358
5818,11.363281,0.36294727,0.362947
5819,11.365234,0.35118865,0.351189
5820,11.367188,0.32558324,0.325583
5821,11.369141,0.34920337,0.349203
5822,11.371094,0.35198362,0.351984
5823,11.373047,0.34225532,0.342255
5824,11.375000,0.35237905,0.352379
5825,11.376953,0.34035495,0.340355
5826,11.378906,0.35239889,0.352399
5827,11.380859,0.35970528,0.359705
5828,11.382812,0.34773683,0.347737
5829,11.384766,0.32589962,0.325900
5830,11.386719,0.35828294,0.358283
5831,11.388672,0.32494101,0.324941
5832,11.390625,0.32534925,0.325349
5833,11.392578,0.34253867,0.342539
5834,11.394531,0.32532371,0.325324
5835,11.396484,0.32449428,0.324494
5836,11.398438,0.34005389,0.340054
5837,11.400391,0.33821771,0.338218
5838,11.402344,0.34999228,0.349992
5839,11.404297,0.37123134,0.371231
5840,11.406250,0.37102262,0.371023
5841,11.408203,0.39701460,0.397015
5842,11.410156,0.38575104,0.385751
5843,11.412109,0.36797756,0.367978
5844,11.414062,0.37184570,0.371846
5845,11.416016,0.35341816,0.353418
5846,11.417969,0.29067572,0.290676
5847,11.419922,0.25105854,0.251059
5848,11.421875,0.26128668,0.261287
5849,11.423828,0.26176974,0.261770
5850,11.425781,0.27304878,0.273049
5851,11.427734,0.27726743,0.277267
5852,11.429688,0.23836166,0.238362
5853,11.431641,0.23233205,0.232332
5854,11.433594,0.24622422,0.246224
5855,11.435547,0.24502013,0.245020
5856,11.437500,0.23888815,0.238888
5857,11.439453,0.26658597,0.266586
5858,11.441406,0.29767651,0.297677
5859,11.443359,0.33483565,0.334836
5860,11.445312,0.32732537,0.327325
5861,11.447266,0.34895013,0.348950
5862,11.449219,0.37692548,0.376925
5863,11.451172,0.37780882,0.377809
5864,11.453125,0.38474096,0.384741
5865,11.455078,0.38349914,0.383499
5866,11.457031,0.38485377,0.384854
5867,11.458984,0.37698294,0.376983
5868,11.460938,0.38801357,0.388014
5869,11.462891,0.36178793,0.361788
5870,11.464844,0.33333598,0.333336
5871,11.466797,0.31753694,0.317537
5872,11.468750,0.35011774,0.350118
5873,11.470703,0.32714370,0.327144
5874,11.472656,0.30543013,0.305430
5875,11.474609,0.29609829,0.296098
5876,11.476562,0.33181115,0.331811
5877,11.478516,0.32591696,0.325917
5878,11.480469,0.34089477,0.340895
5879,11.482422,0.32395335,0.323953
5880,11.484375,0.32478371,0.324784
5881,11.486328,0.35317562,0.353176
5882,11.488281,0.35793745,0.357937
5883,11.490234,0.35300896,0.353009
5884,11.492188,0.33806784,0.338068
5885,11.494141,0.36810520,0.368105
5886,11.496094,0.41143532,0.411435
5887,11.498047,0.40512305,0.405123
5888,11.500000,0.41907673,0.419077
5889,11.501953,0.42275711,0.422757
5890,11.503906,0.42452332,0.424523
5891,11.505859,0.41008303,0.410083
5892,11.507812,0.42830705,0.428307
5893,11.509766,0.43830023,0.438300
5894,11.511719,0.40180902,0.401809
5895,11.513672,0.42149748,0.421497
5896,11.515625,0.39135976,0.391360
5897,11.517578,0.37947425,0.379474
5898,11.519531,0.32835538,0.328355
5899,11.521484,0.27618096,0.276181
5900,11.523438,0.27563766,0.275638
5901,11.525391,0.32338738,0.323387
5902,11.527344,0.29633945,0.296339
5903,11.529297,0.28786130,0.287861
5904,11.531250,0.29054350,0.290544
5905,11.533203,0.28825784,0.288258
5906,11.535156,0.29256830,0.292568
5907,11.537109,0.29299647,0.292996
5908,11.539062,0.29326864,0.293269
5909,11.541016,0.26090597,0.260906
5910,11.542969,0.27943646,0.279436
5911,11.544922,0.30758694,0.307587
5912,11.546875,0.32066922,0.320669
5913,11.548828,0.32853169,0.328532
5914,11.550781,0.33676551,0.336766
5915,11.552734,0.29352268,0.293523
5916,11.554688,0.32137590,0.321376
5917,11.556641,0.32433418,0.324334
5918,11.558594,0.33206905,0.332069
5919,11.560547,0.31125615,0.311256
5920,11.562500,0.30503485,0.305035
5921,11.564453,0.33824654,0.338247
5922,11.566406,0.35884384,0.358844
5923,11.568359,0.37300780,0.373008
5924,11.570312,0.40690668,0.406907
5925,11.572266,0.39702512,0.397025
5926,11.574219,0.40960193,0.409602
5927,11.576172,0.38795356,0.387954
5928,11.578125,0.34009870,0.340099
5929,11.580078,0.27917989,0.279180
5930,11.582031,0.27741070,0.277411
5931,11.583984,0.26573920,0.265739
5932,11.585938,0.27162281,0.271623
5933,11.587891,0.28187523,0.281875
5934,11.589844,0.29480864,0.294809
5935,11.591797,0.31230778,0.312308
5936,11.593750,0.35292919,0.352929
5937,11.595703,0.36958865,0.369589
5938,11.597656,0.38902771,0.389028
5939,11.599609,0.39817909,0.398179
5940,11.601562,0.40198172,0.401982
