sample_idx,time_s,signal_v,ipg_est_mv
6053,11.822266,0.13077503,0.130775
6054,11.824219,0.13233882,0.132339
6055,11.826172,0.09465064,0.094651
6056,11.828125,0.07922377,0.079224
6057,11.830078,0.10177269,0.101773
6058,11.832031,0.12266214,0.122662
6059,11.833984,0.09803094,0.098031
6060,11.835938,0.09077467,0.090775
6061,11.837891,0.07014968,0.070150
6062,11.839844,0.12260232,0.122602
6063,11.841797,0.12520396,0.125204
6064,11.843750,0.14940318,0.149403
6065,11.845703,0.17393287,0.173933
6066,11.847656,0.15338935,0.153389
6067,11.849609,0.17692373,0.176924
6068,11.851562,0.18159601,0.181596
6069,11.853516,0.16437635,0.164376
6070,11.855469,0.18287221,0.182872
6071,11.857422,0.20885985,0.208860
6072,11.859375,0.16857114,0.168571
6073,11.861328,0.16529681,0.165297
6074,11.863281,0.15771915,0.157719
6075,11.865234,0.14257122,0.142571
6076,11.867188,0.13101356,0.131014
6077,11.869141,0.10882674,0.108827
6078,11.871094,0.09042081,0.090421
6079,11.873047,0.09358645,0.093586
6080,11.875000,0.12594634,0.125946
6081,11.876953,0.14776432,0.147764
6082,11.878906,0.13614044,0.136140
6083,11.880859,0.12873997,0.128740
6084,11.882812,0.17045128,0.170451
6085,11.884766,0.17611762,0.176118
6086,11.886719,0.14538751,0.145388
6087,11.888672,0.15495366,0.154954
6088,11.890625,0.16222170,0.162222
6089,11.892578,0.16776551,0.167766
6090,11.894531,0.16219480,0.162195
6091,11.896484,0.15583255,0.155833
6092,11.898438,0.11136753,0.111368
6093,11.900391,0.08923645,0.089236
6094,11.902344,0.13095820,0.130958
6095,11.904297,0.16869823,0.168698
6096,11.906250,0.15687325,0.156873
6097,11.908203,0.15394287,0.153943
6098,11.910156,0.15086619,0.150866
6099,11.912109,0.16284198,0.162842
6100,11.914062,0.14860750,0.148607
6101,11.916016,0.16661051,0.166611
6102,11.917969,0.19909410,0.199094
6103,11.919922,0.19808144,0.198081
6104,11.921875,0.19933075,0.199331
6105,11.923828,0.18643949,0.186439
6106,11.925781,0.17064984,0.170650
6107,11.927734,0.17893300,0.178933
6108,11.929688,0.15124472,0.151245
6109,11.931641,0.12426054,0.124261
6110,11.933594,0.10302467,0.103025
6111,11.935547,0.08605316,0.086053
6112,11.937500,0.06063138,0.060631
6113,11.939453,0.03828378,0.038284
6114,11.941406,-0.00613732,-0.006137
6115,11.943359,-0.00962091,-0.009621
6116,11.945312,0.00242889,0.002429
6117,11.947266,0.01604036,0.016040
6118,11.949219,0.02087199,0.020872
6119,11.951172,0.02118617,0.021186
6120,11.953125,0.06561622,0.065616
6121,11.955078,0.07612172,0.076122
6122,11.957031,0.10101939,0.101019
6123,11.958984,0.08717081,0.087171
6124,11.960938,0.09180379,0.091804
6125,11.962891,0.12078408,0.120784
6126,11.964844,0.09688659,0.096887
6127,11.966797,0.09530413,0.095304
6128,11.968750,0.11047713,0.110477
6129,11.970703,0.12840376,0.128404
6130,11.972656,0.12116330,0.121163
6131,11.974609,0.09077037,0.090770
6132,11.976562,0.10319560,0.103196
6133,11.978516,0.09589039,0.095890
6134,11.980469,0.07645955,0.076460
6135,11.982422,0.10638164,0.106382
6136,11.984375,0.10085665,0.100857
6137,11.986328,0.12229978,0.122300
6138,11.988281,0.12475060,0.124751
6139,11.990234,0.08629725,0.086297
6140,11.992188,0.09803603,0.098036
6141,11.994141,0.12671581,0.126716
6142,11.996094,0.14026050,0.140260
6143,11.998047,0.12084542,0.120845
6144,12.000000,0.13325182,0.133252
6145,12.001953,0.14282609,0.142826
6146,12.003906,0.16013044,0.160130
6147,12.005859,0.16422272,0.164223
6148,12.007812,0.19544786,0.195448
6149,12.009766,0.22574967,0.225750
6150,12.011719,0.21785798,0.217858
6151,12.013672,0.21268833,0.212688
6152,12.015625,0.20372213,0.203722
6153,12.017578,0.19684762,0.196848
6154,12.019531,0.20757013,0.207570
6155,12.021484,0.18897864,0.188979
6156,12.023438,0.22434535,0.224345
6157,12.025391,0.24499907,0.244999
6158,12.027344,0.24419128,0.244191
6159,12.029297,0.22604980,0.226050
6160,12.031250,0.18203875,0.182039
6161,12.033203,0.20008723,0.200087
6162,12.035156,0.18811048,0.188110
6163,12.037109,0.20210964,0.202110
6164,12.039062,0.18451802,0.184518
6165,12.041016,0.16713468,0.167135
6166,12.042969,0.16090377,0.160904
6167,12.044922,0.15948108,0.159481
6168,12.046875,0.17988465,0.179885
6169,12.048828,0.13481925,0.134819
6170,12.050781,0.13671697,0.136717
6171,12.052734,0.12235310,0.122353
6172,12.054688,0.12935537,0.129355
6173,12.056641,0.18728341,0.187283
6174,12.058594,0.24253880,0.242539
6175,12.060547,0.21760364,0.217604
6176,12.062500,0.21364217,0.213642
6177,12.064453,0.22760585,0.227606
6178,12.066406,0.26781024,0.267810
6179,12.068359,0.29152703,0.291527
6180,12.070312,0.28352614,0.283526
6181,12.072266,0.29451842,0.294518
6182,12.074219,0.27226896,0.272269
6183,12.076172,0.26401170,0.264012
6184,12.078125,0.26033477,0.260335
6185,12.080078,0.23896563,0.238966
6186,12.082031,0.22194227,0.221942
6187,12.083984,0.23607210,0.236072
6188,12.085938,0.19731539,0.197315
6189,12.087891,0.19270465,0.192705
6190,12.089844,0.20871879,0.208719
6191,12.091797,0.17818888,0.178189
6192,12.093750,0.19086211,0.190862
6193,12.095703,0.19201829,0.192018
6194,12.097656,0.16526655,0.165267
6195,12.099609,0.14275365,0.142754
6196,12.101562,0.17620967,0.176210
6197,12.103516,0.15838631,0.158386
6198,12.105469,0.16447497,0.164475
6199,12.107422,0.13553159,0.135532
6200,12.109375,0.11814835,0.118148
6201,12.111328,0.15101332,0.151013
6202,12.113281,0.17043548,0.170435
6203,12.115234,0.17629471,0.176295
6204,12.117188,0.20149666,0.201497
6205,12.119141,0.25216260,0.252163
6206,12.121094,0.24040906,0.240409
6207,12.123047,0.26490486,0.264905
6208,12.125000,0.26820736,0.268207
6209,12.126953,0.25072980,0.250730
6210,12.128906,0.22342832,0.223428
6211,12.130859,0.21964879,0.219649
6212,12.132812,0.24054017,0.240540
6213,12.134766,0.24809746,0.248097
6214,12.136719,0.23997245,0.239972
6215,12.138672,0.21949047,0.219490
6216,12.140625,0.20873541,0.208735
6217,12.142578,0.20532335,0.205323
6218,12.144531,0.18838949,0.188389
6219,12.146484,0.15134457,0.151345
6220,12.148438,0.14975816,0.149758
6221,12.150391,0.10426716,0.104267
6222,12.152344,0.10555910,0.105559
6223,12.154297,0.06226826,0.062268
6224,12.156250,-0.00170280,-0.001703
6225,12.158203,0.03220585,0.032206
6226,12.160156,0.08629640,0.086296
6227,12.162109,0.11940641,0.119406
6228,12.164062,0.09571652,0.095717
6229,12.166016,0.05113822,0.051138
6230,12.167969,0.07712361,0.077124
6231,12.169922,0.11019924,0.110199
6232,12.171875,0.12018866,0.120189
6233,12.173828,0.17185561,0.171856
6234,12.175781,0.17892963,0.178930
6235,12.177734,0.25852630,0.258526
6236,12.179688,0.27801047,0.278010
6237,12.181641,0.26592418,0.265924
6238,12.183594,0.23641450,0.236415
6239,12.185547,0.22565485,0.225655
6240,12.187500,0.20658298,0.206583
6241,12.189453,0.20970237,0.209702
6242,12.191406,0.14146364,0.141464
6243,12.193359,0.11259553,0.112596
6244,12.195312,0.15677851,0.156779
6245,12.197266,0.17414713,0.174147
6246,12.199219,0.18540085,0.185401
6247,12.201172,0.18317791,0.183178
6248,12.203125,0.18791686,0.187917
6249,12.205078,0.14674637,0.146746
6250,12.207031,0.11630264,0.116303
6251,12.208984,0.09780745,0.097807
6252,12.210938,0.10451326,0.104513
6253,12.212891,0.12204934,0.122049
6254,12.214844,0.10726519,0.107265
6255,12.216797,0.13913965,0.139140
6256,12.218750,0.15164622,0.151646
6257,12.220703,0.14412702,0.144127
6258,12.222656,0.14960174,0.149602
6259,12.224609,0.19370363,0.193704
6260,12.226562,0.16067222,0.160672
6261,12.228516,0.15304235,0.153042
6262,12.230469,0.17113676,0.171137
6263,12.232422,0.20015044,0.200150
6264,12.234375,0.19960683,0.199607
6265,12.236328,0.14224864,0.142249
6266,12.238281,0.14378313,0.143783
6267,12.240234,0.16588243,0.165882
6268,12.242188,0.13813244,0.138132
6269,12.244141,0.13239236,0.132392
6270,12.246094,0.14233960,0.142340
6271,12.248047,0.14286732,0.142867
6272,12.250000,0.20783293,0.207833
6273,12.251953,0.24273012,0.242730
6274,12.253906,0.24313757,0.243138
6275,12.255859,0.24052510,0.240525
6276,12.257812,0.21086066,0.210861
6277,12.259766,0.19717690,0.197177
6278,12.261719,0.19163506,0.191635
6279,12.263672,0.22713926,0.227139
6280,12.265625,0.27866131,0.278661
6281,12.267578,0.26994702,0.269947
6282,12.269531,0.27982400,0.279824
6283,12.271484,0.27854225,0.278542
6284,12.273438,0.27809466,0.278095
6285,12.275391,0.22843906,0.228439
6286,12.277344,0.24591621,0.245916
6287,12.279297,0.26000919,0.260009
6288,12.281250,0.23144081,0.231441
6289,12.283203,0.23542894,0.235429
6290,12.285156,0.24845430,0.248454
6291,12.287109,0.20286563,0.202866
6292,12.289062,0.18025170,0.180252
6293,12.291016,0.17258013,0.172580
6294,12.292969,0.18149077,0.181491
6295,12.294922,0.18254346,0.182543
6296,12.296875,0.21369470,0.213695
6297,12.298828,0.24106965,0.241070
6298,12.300781,0.23722920,0.237229
6299,12.302734,0.27294065,0.272941
6300,12.304688,0.24684680,0.246847
6301,12.306641,0.20349011,0.203490
6302,12.308594,0.20848869,0.208489
6303,12.310547,0.20947454,0.209475
6304,12.312500,0.21327243,0.213272
6305,12.314453,0.21634237,0.216342
6306,12.316406,0.17955988,0.179560
6307,12.318359,0.13889704,0.138897
6308,12.320312,0.11156058,0.111561
6309,12.322266,0.10689776,0.106898
6310,12.324219,0.08600719,0.086007
6311,12.326172,0.11128907,0.111289
6312,12.328125,0.09252407,0.092524
6313,12.330078,0.06517914,0.065179
6314,12.332031,0.08295233,0.082952
6315,12.333984,0.07715945,0.077159
6316,12.335938,0.13684393,0.136844
6317,12.337891,0.17493461,0.174935
6318,12.339844,0.16824821,0.168248
6319,12.341797,0.16329059,0.163291
6320,12.343750,0.14627743,0.146277
6321,12.345703,0.11460805,0.114608
6322,12.347656,0.08842250,0.088422
6323,12.349609,0.09467262,0.094673
6324,12.351562,0.05417860,0.054179
6325,12.353516,0.05909838,0.059098
6326,12.355469,0.05241306,0.052413
6327,12.357422,0.06799288,0.067993
6328,12.359375,0.05672077,0.056721
6329,12.361328,0.04034573,0.040346
6330,12.363281,0.02336407,0.023364
6331,12.365234,-0.00319072,-0.003191
6332,12.367188,-0.03185175,-0.031852
6333,12.369141,-0.05270905,-0.052709
6334,12.371094,-0.06285474,-0.062855
6335,12.373047,-0.02385846,-0.023858
6336,12.375000,0.01431851,0.014319
6337,12.376953,-0.00511937,-0.005119
6338,12.378906,0.00274475,0.002745
6339,12.380859,-0.00239145,-0.002391
6340,12.382812,0.00920390,0.009204
6341,12.384766,0.03048244,0.030482
6342,12.386719,0.04902109,0.049021
6343,12.388672,0.06618293,0.066183
6344,12.390625,0.03282954,0.032830
6345,12.392578,-0.00034208,-0.000342
6346,12.394531,0.02503481,0.025035
6347,12.396484,0.01825474,0.018255
6348,12.398438,0.02581716,0.025817
6349,12.400391,0.03645762,0.036458
6350,12.402344,0.04321090,0.043211
6351,12.404297,0.04381161,0.043812
6352,12.406250,0.03833169,0.038332
6353,12.408203,0.02751811,0.027518
6354,12.410156,0.01559765,0.015598
6355,12.412109,-0.01522253,-0.015223
6356,12.414062,0.01971914,0.019719
6357,12.416016,0.05603653,0.056037
6358,12.417969,0.03634464,0.036345
6359,12.419922,0.03169412,0.031694
6360,12.421875,0.04049024,0.040490
6361,12.423828,0.04076662,0.040767
6362,12.425781,0.04860021,0.048600
6363,12.427734,0.04175538,0.041755
6364,12.429688,0.04658382,0.046584
6365,12.431641,0.00383818,0.003838
6366,12.433594,-0.01054919,-0.010549
6367,12.435547,0.02476545,0.024765
6368,12.437500,-0.00645150,-0.006452
6369,12.439453,-0.01223292,-0.012233
6370,12.441406,-0.01459345,-0.014593
6371,12.443359,-0.00898836,-0.008988
6372,12.445312,-0.03401500,-0.034015
6373,12.447266,-0.00712305,-0.007123
6374,12.449219,0.02645241,0.026452
6375,12.451172,0.01165449,0.011654
6376,12.453125,0.01187556,0.011876
6377,12.455078,-0.01111947,-0.011119
6378,12.457031,-0.03139645,-0.031396
6379,12.458984,-0.03461102,-0.034611
6380,12.460938,-0.02668718,-0.026687
6381,12.462891,-0.02393511,-0.023935
6382,12.464844,0.00428350,0.004284
6383,12.466797,0.01110265,0.011103
6384,12.468750,-0.02091982,-0.020920
6385,12.470703,-0.04750345,-0.047503
6386,12.472656,-0.05391261,-0.053913
6387,12.474609,-0.04824401,-0.048244
6388,12.476562,-0.04780564,-0.047806
6389,12.478516,-0.04944704,-0.049447
6390,12.480469,-0.04120394,-0.041204
6391,12.482422,-0.03130163,-0.031302
6392,12.484375,-0.01915335,-0.019153
6393,12.486328,-0.03209093,-0.032091
6394,12.488281,-0.02890708,-0.028907
6395,12.490234,0.01108574,0.011086
6396,12.492188,-0.00788158,-0.007882
6397,12.494141,-0.03218434,-0.032184
6398,12.496094,-0.03694576,-0.036946
6399,12.498047,-0.04815629,-0.048156
6400,12.500000,-0.01943387,-0.019434
6401,12.501953,-0.02067232,-0.020672
6402,12.503906,-0.02818077,-0.028181
6403,12.505859,-0.04687497,-0.046875
6404,12.507812,-0.05131530,-0.051315
6405,12.509766,-0.08251817,-0.082518
6406,12.511719,-0.09552289,-0.095523
6407,12.513672,-0.05997739,-0.059977
6408,12.515625,-0.07451545,-0.074515
6409,12.517578,-0.06315227,-0.063152
6410,12.519531,-0.06412991,-0.064130
6411,12.521484,-0.05586878,-0.055869
6412,12.523438,-0.04550802,-0.045508
6413,12.525391,-0.08103028,-0.081030
6414,12.527344,-0.07968414,-0.079684
6415,12.529297,-0.10927955,-0.109280
6416,12.531250,-0.13210309,-0.132103
6417,12.533203,-0.12438542,-0.124385
6418,12.535156,-0.11509661,-0.115097
6419,12.537109,-0.09190525,-0.091905
6420,12.539062,-0.07354018,-0.073540
6421,12.541016,-0.08218866,-0.082189
6422,12.542969,-0.07642396,-0.076424
6423,12.544922,-0.08121997,-0.081220
6424,12.546875,-0.10076488,-0.100765
6425,12.548828,-0.09826825,-0.098268
6426,12.550781,-0.05489099,-0.054891
6427,12.552734,-0.04069511,-0.040695
6428,12.554688,-0.05516759,-0.055168
6429,12.556641,-0.06350273,-0.063503
6430,12.558594,-0.06205102,-0.062051
6431,12.560547,-0.05951933,-0.059519
6432,12.562500,-0.08025832,-0.080258
6433,12.564453,-0.06526050,-0.065260
6434,12.566406,-0.09695861,-0.096959
6435,12.568359,-0.10604856,-0.106049
6436,12.570312,-0.11821391,-0.118214
6437,12.572266,-0.12937452,-0.129375
6438,12.574219,-0.11157097,-0.111571
6439,12.576172,-0.13402731,-0.134027
6440,12.578125,-0.13516407,-0.135164
6441,12.580078,-0.09153513,-0.091535
6442,12.582031,-0.10176100,-0.101761
6443,12.583984,-0.14441000,-0.144410
6444,12.585938,-0.12927326,-0.129273
6445,12.587891,-0.15675419,-0.156754
6446,12.589844,-0.13466179,-0.134662
6447,12.591797,-0.12770438,-0.127704
6448,12.593750,-0.13034049,-0.130340
6449,12.595703,-0.11345224,-0.113452
6450,12.597656,-0.13720628,-0.137206
6451,12.599609,-0.12916908,-0.129169
6452,12.601562,-0.12172195,-0.121722
6453,12.603516,-0.10276503,-0.102765
6454,12.605469,-0.11336339,-0.113363
6455,12.607422,-0.13410795,-0.134108
6456,12.609375,-0.12824818,-0.128248
6457,12.611328,-0.16785389,-0.167854
6458,12.613281,-0.17284853,-0.172849
6459,12.615234,-0.18335714,-0.183357
6460,12.617188,-0.17595110,-0.175951
6461,12.619141,-0.17559173,-0.175592
6462,12.621094,-0.19851308,-0.198513
6463,12.623047,-0.21571867,-0.215719
6464,12.625000,-0.21419786,-0.214198
6465,12.626953,-0.18658101,-0.186581
6466,12.628906,-0.12804889,-0.128049
6467,12.630859,-0.12717270,-0.127173
6468,12.632812,-0.13407350,-0.134073
6469,12.634766,-0.13999990,-0.140000
6470,12.636719,-0.16220671,-0.162207
6471,12.638672,-0.16481593,-0.164816
6472,12.640625,-0.16752123,-0.167521
6473,12.642578,-0.15436445,-0.154364
6474,12.644531,-0.12001087,-0.120011
6475,12.646484,-0.14773195,-0.147732
6476,12.648438,-0.13472592,-0.134726
6477,12.650391,-0.15726661,-0.157267
6478,12.652344,-0.16842282,-0.168423
6479,12.654297,-0.19624208,-0.196242
6480,12.656250,-0.20745980,-0.207460
6481,12.658203,-0.21945267,-0.219453
6482,12.660156,-0.18915302,-0.189153
6483,12.662109,-0.19569601,-0.195696
6484,12.664062,-0.17546305,-0.175463
6485,12.666016,-0.14838098,-0.148381
6486,12.667969,-0.15645082,-0.156451
6487,12.669922,-0.16204451,-0.162045
6488,12.671875,-0.15891660,-0.158917
6489,12.673828,-0.16001378,-0.160014
6490,12.675781,-0.13091098,-0.130911
6491,12.677734,-0.13365209,-0.133652
6492,12.679688,-0.14000159,-0.140002
6493,12.681641,-0.10321223,-0.103212
6494,12.683594,-0.06597372,-0.065974
6495,12.685547,-0.03667616,-0.036676
6496,12.687500,-0.08232374,-0.082324
6497,12.689453,-0.12958551,-0.129586
6498,12.691406,-0.14921250,-0.149213
6499,12.693359,-0.14525343,-0.145253
6500,12.695312,-0.12525292,-0.125253
6501,12.697266,-0.12506374,-0.125064
6502,12.699219,-0.10229237,-0.102292
6503,12.701172,-0.07174997,-0.071750
6504,12.703125,-0.10860156,-0.108602
6505,12.705078,-0.08850221,-0.088502
6506,12.707031,-0.07133955,-0.071340
6507,12.708984,-0.04236620,-0.042366
6508,12.710938,-0.03369285,-0.033693
6509,12.712891,-0.04766678,-0.047667
6510,12.714844,-0.03537702,-0.035377
6511,12.716797,-0.04914980,-0.049150
6512,12.718750,-0.06399994,-0.064000
6513,12.720703,-0.05439746,-0.054397
6514,12.722656,-0.06732146,-0.067321
6515,12.724609,-0.07104679,-0.071047
6516,12.726562,-0.03636422,-0.036364
6517,12.728516,-0.02632019,-0.026320
6518,12.730469,0.00664138,0.006641
6519,12.732422,-0.01234036,-0.012340
6520,12.734375,-0.02808543,-0.028085
6521,12.736328,-0.00886211,-0.008862
6522,12.738281,-0.03725061,-0.037251
6523,12.740234,-0.05016114,-0.050161
6524,12.742188,-0.05035447,-0.050354
6525,12.744141,-0.06848683,-0.068487
6526,12.746094,-0.11383526,-0.113835
6527,12.748047,-0.12199451,-0.121995
6528,12.750000,-0.14600774,-0.146008
6529,12.751953,-0.16419332,-0.164193
6530,12.753906,-0.17454093,-0.174541
6531,12.755859,-0.16769353,-0.167694
6532,12.757812,-0.16478210,-0.164782
6533,12.759766,-0.15163633,-0.151636
6534,12.761719,-0.15261468,-0.152615
6535,12.763672,-0.17315628,-0.173156
6536,12.765625,-0.16427377,-0.164274
6537,12.767578,-0.13585731,-0.135857
6538,12.769531,-0.11303881,-0.113039
6539,12.771484,-0.12895095,-0.128951
6540,12.773438,-0.13545420,-0.135454
6541,12.775391,-0.11677731,-0.116777
6542,12.777344,-0.11175840,-0.111758
6543,12.779297,-0.05889852,-0.058899
6544,12.781250,-0.07138771,-0.071388
6545,12.783203,-0.06185184,-0.061852
6546,12.785156,-0.07530684,-0.075307
6547,12.787109,-0.07797501,-0.077975
6548,12.789062,-0.10162766,-0.101628
6549,12.791016,-0.11169725,-0.111697
6550,12.792969,-0.06647543,-0.066475
6551,12.794922,-0.02291391,-0.022914
6552,12.796875,-0.03756119,-0.037561
6553,12.798828,-0.06063569,-0.060636
6554,12.800781,-0.05207677,-0.052077
6555,12.802734,0.01294263,0.012943
6556,12.804688,0.00095835,0.000958
6557,12.806641,0.00964349,0.009643
6558,12.808594,-0.00753440,-0.007534
6559,12.810547,0.02128169,0.021282
6560,12.812500,0.00600056,0.006001
6561,12.814453,-0.00945209,-0.009452
6562,12.816406,-0.02408399,-0.024084
6563,12.818359,-0.04698485,-0.046985
6564,12.820312,-0.07601794,-0.076018
6565,12.822266,-0.09772994,-0.097730
6566,12.824219,-0.09491867,-0.094919
6567,12.826172,-0.10419683,-0.104197
6568,12.828125,-0.08861565,-0.088616
6569,12.830078,-0.08657303,-0.086573
6570,12.832031,-0.09617811,-0.096178
6571,12.833984,-0.07876766,-0.078768
6572,12.835938,-0.06542254,-0.065423
6573,12.837891,-0.06275992,-0.062760
6574,12.839844,-0.02809382,-0.028094
6575,12.841797,0.02696460,0.026965
6576,12.843750,-0.00315306,-0.003153
6577,12.845703,-0.02817003,-0.028170
6578,12.847656,0.01750244,0.017502
6579,12.849609,0.02513823,0.025138
6580,12.851562,0.03673963,0.036740
6581,12.853516,0.05787007,0.057870
6582,12.855469,0.05082143,0.050821
6583,12.857422,0.07366317,0.073663
6584,12.859375,0.06400106,0.064001
6585,12.861328,0.07760154,0.077602
6586,12.863281,0.06504974,0.065050
6587,12.865234,0.05517343,0.055173
6588,12.867188,0.04054623,0.040546
6589,12.869141,0.03207496,0.032075
6590,12.871094,0.03945152,0.039452
6591,12.873047,0.06578336,0.065783
6592,12.875000,0.05890544,0.058905
6593,12.876953,0.04366742,0.043667
6594,12.878906,0.03789507,0.037895
6595,12.880859,-0.01755819,-0.017558
6596,12.882812,-0.02331378,-0.023314
6597,12.884766,-0.06025720,-0.060257
6598,12.886719,-0.01020825,-0.010208
6599,12.888672,0.00528303,0.005283
6600,12.890625,-0.00324585,-0.003246
6601,12.892578,0.02912753,0.029128
6602,12.894531,0.01748049,0.017480
6603,12.896484,0.01366140,0.013661
6604,12.898438,-0.00123530,-0.001235
6605,12.900391,0.00000259,0.000003
6606,12.902344,-0.01078772,-0.010788
6607,12.904297,-0.02323728,-0.023237
6608,12.906250,-0.02132173,-0.021322
6609,12.908203,-0.05142746,-0.051427
6610,12.910156,-0.04239731,-0.042397
6611,12.912109,-0.00507993,-0.005080
6612,12.914062,-0.02513337,-0.025133
6613,12.916016,-0.01617332,-0.016173
6614,12.917969,0.02983052,0.029831
6615,12.919922,0.03183158,0.031832
6616,12.921875,0.05705313,0.057053
6617,12.923828,0.03088180,0.030882
6618,12.925781,0.01414955,0.014150
6619,12.927734,0.01745172,0.017452
6620,12.929688,0.03447438,0.034474
6621,12.931641,-0.01385116,-0.013851
6622,12.933594,-0.00899106,-0.008991
6623,12.935547,-0.00802114,-0.008021
6624,12.937500,-0.00402734,-0.004027
6625,12.939453,-0.05155542,-0.051555
6626,12.941406,-0.05653762,-0.056538
6627,12.943359,-0.07412527,-0.074125
6628,12.945312,-0.07286276,-0.072863
6629,12.947266,-0.05241628,-0.052416
6630,12.949219,-0.09130622,-0.091306
6631,12.951172,-0.10202742,-0.102027
6632,12.953125,-0.07250527,-0.072505
6633,12.955078,-0.07645316,-0.076453
6634,12.957031,-0.02610577,-0.026106
6635,12.958984,-0.04166302,-0.041663
6636,12.960938,-0.04573080,-0.045731
6637,12.962891,-0.01444251,-0.014443
6638,12.964844,0.01795838,0.017958
6639,12.966797,0.00264029,0.002640
6640,12.968750,-0.00043520,-0.000435
6641,12.970703,0.00959731,0.009597
6642,12.972656,0.01240557,0.012406
6643,12.974609,0.02798672,0.027987
6644,12.976562,0.02257340,0.022573
6645,12.978516,-0.02076643,-0.020766
6646,12.980469,-0.01560852,-0.015609
6647,12.982422,0.01464455,0.014645
6648,12.984375,0.00369558,0.003696
6649,12.986328,0.02601830,0.026018
6650,12.988281,0.06174881,0.061749
6651,12.990234,0.04879027,0.048790
6652,12.992188,0.04245606,0.042456
6653,12.994141,0.04259062,0.042591
6654,12.996094,0.05943982,0.059440
6655,12.998047,0.05113430,0.051134
6656,13.000000,0.02082275,0.020823
6657,13.001953,0.07649571,0.076496
6658,13.003906,0.09362823,0.093628
6659,13.005859,0.07000379,0.070004
6660,13.007812,0.05854185,0.058542
6661,13.009766,0.05754729,0.057547
6662,13.011719,0.04541003,0.045410
6663,13.013672,0.02836174,0.028362
6664,13.015625,-0.00435985,-0.004360
6665,13.017578,-0.04606901,-0.046069
6666,13.019531,-0.03585748,-0.035857
6667,13.021484,-0.05595657,-0.055957
6668,13.023438,-0.04097167,-0.040972
6669,13.025391,-0.05321086,-0.053211
6670,13.027344,-0.07453384,-0.074534
6671,13.029297,-0.03792062,-0.037921
6672,13.031250,-0.05319717,-0.053197
6673,13.033203,-0.03158526,-0.031585
6674,13.035156,-0.00457962,-0.004580
6675,13.037109,-0.00873810,-0.008738
6676,13.039062,0.02388711,0.023887
6677,13.041016,0.02857102,0.028571
6678,13.042969,0.04816799,0.048168
6679,13.044922,0.06712262,0.067123
6680,13.046875,0.04747469,0.047475
6681,13.048828,0.07742537,0.077425
6682,13.050781,0.07105190,0.071052
6683,13.052734,0.08558047,0.085580
6684,13.054688,0.11055035,0.110550
6685,13.056641,0.13369382,0.133694
6686,13.058594,0.10405899,0.104059
6687,13.060547,0.10159760,0.101598
6688,13.062500,0.12336253,0.123363
6689,13.064453,0.10811537,0.108115
6690,13.066406,0.11233698,0.112337
6691,13.068359,0.15446856,0.154469
6692,13.070312,0.12690628,0.126906
6693,13.072266,0.15289835,0.152898
6694,13.074219,0.15666205,0.156662
6695,13.076172,0.15759394,0.157594
6696,13.078125,0.15083157,0.150832
6697,13.080078,0.13776591,0.137766
6698,13.082031,0.11731539,0.117315
6699,13.083984,0.13441218,0.134412
6700,13.085938,0.15392184,0.153922
6701,13.087891,0.15786937,0.157869
6702,13.089844,0.17486642,0.174866
6703,13.091797,0.15491861,0.154919
6704,13.093750,0.14519005,0.145190
6705,13.095703,0.15818987,0.158190
6706,13.097656,0.17555248,0.175552
6707,13.099609,0.13210090,0.132101
6708,13.101562,0.13208343,0.132083
6709,13.103516,0.11615267,0.116153
6710,13.105469,0.08787840,0.087878
6711,13.107422,0.08558354,0.085584
6712,13.109375,0.07769174,0.077692
6713,13.111328,0.08601504,0.086015
6714,13.113281,0.06977233,0.069772
6715,13.115234,0.06737513,0.067375
6716,13.117188,0.08868964,0.088690
6717,13.119141,0.09754934,0.097549
6718,13.121094,0.09949650,0.099497
6719,13.123047,0.12184535,0.121845
6720,13.125000,0.16580078,0.165801
6721,13.126953,0.18551980,0.185520
6722,13.128906,0.18864371,0.188644
6723,13.130859,0.15965020,0.159650
6724,13.132812,0.14548212,0.145482
6725,13.134766,0.11903750,0.119037
6726,13.136719,0.12342959,0.123430
6727,13.138672,0.10314812,0.103148
6728,13.140625,0.11098649,0.110986
6729,13.142578,0.12663041,0.126630
6730,13.144531,0.10014756,0.100148
6731,13.146484,0.09942506,0.099425
6732,13.148438,0.08463703,0.084637
6733,13.150391,0.03751336,0.037513
6734,13.152344,0.02197916,0.021979
6735,13.154297,0.05144021,0.051440
6736,13.156250,0.08304557,0.083046
6737,13.158203,0.09663831,0.096638
6738,13.160156,0.07541815,0.075418
6739,13.162109,0.04897627,0.048976
6740,13.164062,0.03116284,0.031163
6741,13.166016,0.07242321,0.072423
6742,13.167969,0.11095656,0.110957
6743,13.169922,0.08504789,0.085048
6744,13.171875,0.07712896,0.077129
6745,13.173828,0.04690565,0.046906
6746,13.175781,0.05962916,0.059629
6747,13.177734,0.07237489,0.072375
6748,13.179688,0.08244692,0.082447
6749,13.181641,0.06362707,0.063627
6750,13.183594,0.03911543,0.039115
6751,13.185547,0.00146184,0.001462
6752,13.187500,0.02242053,0.022421
6753,13.189453,0.01149467,0.011495
6754,13.191406,-0.02164406,-0.021644
6755,13.193359,-0.00286145,-0.002861
6756,13.195312,0.04360109,0.043601
6757,13.197266,0.04407970,0.044080
6758,13.199219,0.03589941,0.035899
6759,13.201172,0.06569313,0.065693
6760,13.203125,0.09402312,0.094023
