sample_idx,time_s,signal_v,ipg_est_mv
14419,28.162109,0.05324109,0.053241
14420,28.164062,0.03405428,0.034054
14421,28.166016,0.02718991,0.027190
14422,28.167969,0.00771151,0.007712
14423,28.169922,0.03261542,0.032615
14424,28.171875,0.04723917,0.047239
14425,28.173828,0.11416602,0.114166
14426,28.175781,0.07143634,0.071436
14427,28.177734,0.06707228,0.067072
14428,28.179688,0.09074776,0.090748
14429,28.181641,0.03940047,0.039400
14430,28.183594,0.06906540,0.069065
14431,28.185547,0.08316753,0.083168
14432,28.187500,0.07384176,0.073842
14433,28.189453,0.08952410,0.089524
14434,28.191406,0.08947931,0.089479
14435,28.193359,0.08972909,0.089729
14436,28.195312,0.07544135,0.075441
14437,28.197266,0.10361865,0.103619
14438,28.199219,0.12418875,0.124189
14439,28.201172,0.13278213,0.132782
14440,28.203125,0.08530996,0.085310
14441,28.205078,0.08383605,0.083836
14442,28.207031,0.04757058,0.047571
14443,28.208984,0.05000653,0.050007
14444,28.210938,0.06374153,0.063742
14445,28.212891,0.07991025,0.079910
14446,28.214844,0.12089467,0.120895
14447,28.216797,0.07970439,0.079704
14448,28.218750,0.05907119,0.059071
14449,28.220703,0.06962003,0.069620
14450,28.222656,0.04812675,0.048127
14451,28.224609,0.09140062,0.091401
14452,28.226562,0.10548459,0.105485
14453,28.228516,0.14620014,0.146200
14454,28.230469,0.11214676,0.112147
14455,28.232422,0.12209742,0.122097
14456,28.234375,0.11272967,0.112730
14457,28.236328,0.09754542,0.097545
14458,28.238281,0.10891126,0.108911
14459,28.240234,0.15273265,0.152733
14460,28.242188,0.08626889,0.086269
14461,28.244141,0.04680573,0.046806
14462,28.246094,-0.00417493,-0.004175
14463,28.248047,0.02143171,0.021432
14464,28.250000,0.03288280,0.032883
14465,28.251953,0.06733387,0.067334
14466,28.253906,0.02100239,0.021002
14467,28.255859,-0.04279929,-0.042799
14468,28.257812,-0.08986513,-0.089865
14469,28.259766,-0.07140144,-0.071401
14470,28.261719,-0.04572083,-0.045721
14471,28.263672,-0.06896107,-0.068961
14472,28.265625,-0.08213535,-0.082135
14473,28.267578,-0.04227538,-0.042275
14474,28.269531,-0.06656397,-0.066564
14475,28.271484,-0.10100513,-0.101005
14476,28.273438,-0.06465948,-0.064659
14477,28.275391,-0.04209815,-0.042098
14478,28.277344,-0.06927257,-0.069273
14479,28.279297,-0.05734966,-0.057350
14480,28.281250,-0.10916784,-0.109168
14481,28.283203,-0.08363304,-0.083633
14482,28.285156,-0.08317876,-0.083179
14483,28.287109,-0.05714481,-0.057145
14484,28.289062,-0.00535213,-0.005352
14485,28.291016,-0.06958882,-0.069589
14486,28.292969,-0.09151334,-0.091513
14487,28.294922,-0.04849424,-0.048494
14488,28.296875,-0.01404288,-0.014043
14489,28.298828,-0.04440188,-0.044402
14490,28.300781,-0.05737121,-0.057371
14491,28.302734,-0.06443059,-0.064431
14492,28.304688,-0.08277495,-0.082775
14493,28.306641,-0.05877529,-0.058775
14494,28.308594,-0.10793430,-0.107934
14495,28.310547,-0.07689343,-0.076893
14496,28.312500,-0.07749913,-0.077499
14497,28.314453,-0.12658564,-0.126586
14498,28.316406,-0.08683237,-0.086832
14499,28.318359,-0.10049497,-0.100495
14500,28.320312,-0.10602517,-0.106025
14501,28.322266,-0.07335440,-0.073354
14502,28.324219,-0.10342765,-0.103428
14503,28.326172,-0.08881973,-0.088820
14504,28.328125,-0.04335764,-0.043358
14505,28.330078,0.00095327,0.000953
14506,28.332031,0.00284242,0.002842
14507,28.333984,0.04253234,0.042532
14508,28.335938,0.00157801,0.001578
14509,28.337891,0.00649751,0.006498
14510,28.339844,-0.05163972,-0.051640
14511,28.341797,-0.03595654,-0.035957
14512,28.343750,-0.06461455,-0.064615
14513,28.345703,-0.06197101,-0.061971
14514,28.347656,0.00174639,0.001746
14515,28.349609,0.01686864,0.016869
14516,28.351562,-0.00308640,-0.003086
14517,28.353516,0.02158381,0.021584
14518,28.355469,0.00421964,0.004220
14519,28.357422,-0.02677564,-0.026776
14520,28.359375,-0.00234058,-0.002341
14521,28.361328,0.04121121,0.041211
14522,28.363281,-0.01665089,-0.016651
14523,28.365234,-0.02173058,-0.021731
14524,28.367188,-0.00353347,-0.003533
14525,28.369141,-0.01743271,-0.017433
14526,28.371094,-0.02489392,-0.024894
14527,28.373047,-0.02375684,-0.023757
14528,28.375000,-0.06217619,-0.062176
14529,28.376953,-0.05464292,-0.054643
14530,28.378906,-0.10661342,-0.106613
14531,28.380859,-0.10561607,-0.105616
14532,28.382812,-0.06552815,-0.065528
14533,28.384766,-0.09408509,-0.094085
14534,28.386719,-0.08069214,-0.080692
14535,28.388672,-0.10791650,-0.107916
14536,28.390625,-0.09968432,-0.099684
14537,28.392578,-0.06533713,-0.065337
14538,28.394531,-0.10137703,-0.101377
14539,28.396484,-0.10194011,-0.101940
14540,28.398438,-0.05828120,-0.058281
14541,28.400391,-0.00681899,-0.006819
14542,28.402344,-0.06993644,-0.069936
14543,28.404297,-0.07319962,-0.073200
14544,28.406250,-0.02072960,-0.020730
14545,28.408203,-0.00401186,-0.004012
14546,28.410156,-0.03654873,-0.036549
14547,28.412109,-0.06812283,-0.068123
14548,28.414062,-0.14092747,-0.140927
14549,28.416016,-0.12863215,-0.128632
14550,28.417969,-0.16136418,-0.161364
14551,28.419922,-0.16153077,-0.161531
14552,28.421875,-0.16137850,-0.161379
14553,28.423828,-0.17044769,-0.170448
14554,28.425781,-0.15441333,-0.154413
14555,28.427734,-0.17445558,-0.174456
14556,28.429688,-0.07758420,-0.077584
14557,28.431641,-0.07376426,-0.073764
14558,28.433594,-0.11282272,-0.112823
14559,28.435547,-0.08689204,-0.086892
14560,28.437500,-0.12651468,-0.126515
14561,28.439453,-0.09035621,-0.090356
14562,28.441406,-0.03760156,-0.037602
14563,28.443359,-0.01928113,-0.019281
14564,28.445312,-0.05023897,-0.050239
14565,28.447266,-0.08614312,-0.086143
14566,28.449219,-0.04160894,-0.041609
14567,28.451172,-0.05962269,-0.059623
14568,28.453125,-0.07383237,-0.073832
14569,28.455078,-0.05553545,-0.055535
14570,28.457031,-0.12602178,-0.126022
14571,28.458984,-0.13358779,-0.133588
14572,28.460938,-0.11143834,-0.111438
14573,28.462891,-0.10863578,-0.108636
14574,28.464844,-0.15280253,-0.152803
14575,28.466797,-0.11203960,-0.112040
14576,28.468750,-0.16656966,-0.166570
14577,28.470703,-0.13984414,-0.139844
14578,28.472656,-0.11310284,-0.113103
14579,28.474609,-0.04523229,-0.045232
14580,28.476562,-0.01557030,-0.015570
14581,28.478516,0.02075974,0.020760
14582,28.480469,-0.03251544,-0.032515
14583,28.482422,-0.05763427,-0.057634
14584,28.484375,-0.08203703,-0.082037
14585,28.486328,-0.10236212,-0.102362
14586,28.488281,-0.11490396,-0.114904
14587,28.490234,-0.09951123,-0.099511
14588,28.492188,-0.06694211,-0.066942
14589,28.494141,-0.11885359,-0.118854
14590,28.496094,-0.15913592,-0.159136
14591,28.498047,-0.14691533,-0.146915
14592,28.500000,-0.13822312,-0.138223
14593,28.501953,-0.14963696,-0.149637
14594,28.503906,-0.15038397,-0.150384
14595,28.505859,-0.14333843,-0.143338
14596,28.507812,-0.14963547,-0.149635
14597,28.509766,-0.12767230,-0.127672
14598,28.511719,-0.10093494,-0.100935
14599,28.513672,-0.06271166,-0.062712
14600,28.515625,-0.02304698,-0.023047
14601,28.517578,-0.08339591,-0.083396
14602,28.519531,-0.05820235,-0.058202
14603,28.521484,-0.02032000,-0.020320
14604,28.523438,-0.00943849,-0.009438
14605,28.525391,0.00582213,0.005822
14606,28.527344,0.01223933,0.012239
14607,28.529297,0.00032473,0.000325
14608,28.531250,0.02198687,0.021987
14609,28.533203,0.01753322,0.017533
14610,28.535156,-0.01778203,-0.017782
14611,28.537109,-0.00171249,-0.001712
14612,28.539062,-0.00587402,-0.005874
14613,28.541016,-0.00532382,-0.005324
14614,28.542969,0.02203058,0.022031
14615,28.544922,0.05419958,0.054200
14616,28.546875,0.01998937,0.019989
14617,28.548828,0.01685074,0.016851
14618,28.550781,0.04853013,0.048530
14619,28.552734,-0.00522934,-0.005229
14620,28.554688,-0.02014900,-0.020149
14621,28.556641,-0.03979776,-0.039798
14622,28.558594,-0.03258735,-0.032587
14623,28.560547,-0.00839778,-0.008398
14624,28.562500,-0.01636882,-0.016369
14625,28.564453,-0.00084501,-0.000845
14626,28.566406,-0.01710690,-0.017107
14627,28.568359,-0.03022153,-0.030222
14628,28.570312,0.01846827,0.018468
14629,28.572266,0.02604268,0.026043
14630,28.574219,0.03250789,0.032508
14631,28.576172,0.01800566,0.018006
14632,28.578125,0.05897980,0.058980
14633,28.580078,0.02875934,0.028759
14634,28.582031,0.02103789,0.021038
14635,28.583984,0.01704627,0.017046
14636,28.585938,0.02214687,0.022147
14637,28.587891,0.02233656,0.022337
14638,28.589844,0.07616491,0.076165
14639,28.591797,0.01583191,0.015832
14640,28.593750,0.01707480,0.017075
14641,28.595703,0.01807134,0.018071
14642,28.597656,0.02114767,0.021148
14643,28.599609,0.04295608,0.042956
14644,28.601562,0.03947442,0.039474
14645,28.603516,0.04116036,0.041160
14646,28.605469,-0.02597978,-0.025980
14647,28.607422,-0.07850529,-0.078505
14648,28.609375,-0.06287360,-0.062874
14649,28.611328,-0.02683065,-0.026831
14650,28.613281,-0.03486675,-0.034867
14651,28.615234,-0.06361913,-0.063619
14652,28.617188,-0.07120639,-0.071206
14653,28.619141,-0.01935126,-0.019351
14654,28.621094,-0.02777641,-0.027776
14655,28.623047,-0.01016070,-0.010161
14656,28.625000,-0.00436914,-0.004369
14657,28.626953,0.00346604,0.003466
14658,28.628906,-0.03170849,-0.031708
14659,28.630859,-0.03432565,-0.034326
14660,28.632812,0.00631895,0.006319
14661,28.634766,-0.01567733,-0.015677
14662,28.636719,-0.03822621,-0.038226
14663,28.638672,-0.05504108,-0.055041
14664,28.640625,-0.00046406,-0.000464
14665,28.642578,-0.05215034,-0.052150
14666,28.644531,-0.05089955,-0.050900
14667,28.646484,-0.12486788,-0.124868
14668,28.648438,-0.14220292,-0.142203
14669,28.650391,-0.15998773,-0.159988
14670,28.652344,-0.11015919,-0.110159
14671,28.654297,-0.09487853,-0.094879
14672,28.656250,-0.13465125,-0.134651
14673,28.658203,-0.10185158,-0.101852
14674,28.660156,-0.04133269,-0.041333
14675,28.662109,-0.00574770,-0.005748
14676,28.664062,-0.00002590,-0.000026
14677,28.666016,-0.01833546,-0.018335
14678,28.667969,-0.03173081,-0.031731
14679,28.669922,-0.01082488,-0.010825
14680,28.671875,0.01558851,0.015589
14681,28.673828,-0.01009067,-0.010091
14682,28.675781,0.00534124,0.005341
14683,28.677734,-0.05227045,-0.052270
14684,28.679688,-0.06778756,-0.067788
14685,28.681641,-0.06422602,-0.064226
14686,28.683594,0.01111318,0.011113
14687,28.685547,-0.00434848,-0.004348
14688,28.687500,-0.04083204,-0.040832
14689,28.689453,0.00541436,0.005414
14690,28.691406,-0.00480246,-0.004802
14691,28.693359,-0.05794828,-0.057948
14692,28.695312,-0.06155910,-0.061559
14693,28.697266,-0.01526937,-0.015269
14694,28.699219,0.00131512,0.001315
14695,28.701172,-0.02371594,-0.023716
14696,28.703125,0.01606194,0.016062
14697,28.705078,0.04025433,0.040254
14698,28.707031,0.01274348,0.012743
14699,28.708984,-0.00182709,-0.001827
14700,28.710938,-0.02648064,-0.026481
14701,28.712891,0.03171556,0.031716
14702,28.714844,0.03489530,0.034895
14703,28.716797,0.01022036,0.010220
14704,28.718750,0.00934853,0.009349
14705,28.720703,-0.00235946,-0.002359
14706,28.722656,0.00146550,0.001465
14707,28.724609,0.00131856,0.001319
14708,28.726562,0.04619106,0.046191
14709,28.728516,-0.02344510,-0.023445
14710,28.730469,0.02296913,0.022969
14711,28.732422,0.05298641,0.052986
14712,28.734375,0.04880487,0.048805
14713,28.736328,0.07812419,0.078124
14714,28.738281,0.07339148,0.073391
14715,28.740234,0.09545074,0.095451
14716,28.742188,0.06714599,0.067146
14717,28.744141,0.04251829,0.042518
14718,28.746094,0.08355049,0.083550
14719,28.748047,0.10989359,0.109894
14720,28.750000,0.10154738,0.101547
14721,28.751953,0.09083146,0.090831
14722,28.753906,0.10260402,0.102604
14723,28.755859,0.06806000,0.068060
14724,28.757812,0.05069407,0.050694
14725,28.759766,0.02842177,0.028422
14726,28.761719,-0.00994687,-0.009947
14727,28.763672,0.02703062,0.027031
14728,28.765625,0.04702530,0.047025
14729,28.767578,0.03404834,0.034048
14730,28.769531,0.04235809,0.042358
14731,28.771484,-0.01245957,-0.012460
14732,28.773438,0.00478065,0.004781
14733,28.775391,0.00734791,0.007348
14734,28.777344,-0.03388647,-0.033886
14735,28.779297,-0.08687515,-0.086875
14736,28.781250,-0.07722689,-0.077227
14737,28.783203,-0.02284615,-0.022846
14738,28.785156,-0.03339258,-0.033393
14739,28.787109,-0.03091313,-0.030913
14740,28.789062,-0.02603238,-0.026032
14741,28.791016,-0.02968343,-0.029683
14742,28.792969,-0.01091041,-0.010910
14743,28.794922,0.01944968,0.019450
14744,28.796875,0.00329936,0.003299
14745,28.798828,0.00064987,0.000650
14746,28.800781,-0.04555653,-0.045557
14747,28.802734,-0.02546727,-0.025467
14748,28.804688,-0.01795800,-0.017958
14749,28.806641,0.00404755,0.004048
14750,28.808594,0.01521053,0.015211
14751,28.810547,0.02969571,0.029696
14752,28.812500,0.04481813,0.044818
14753,28.814453,0.08536083,0.085361
14754,28.816406,0.05692303,0.056923
14755,28.818359,0.03467718,0.034677
14756,28.820312,0.06510057,0.065101
14757,28.822266,0.04055030,0.040550
14758,28.824219,0.01815018,0.018150
14759,28.826172,0.00375937,0.003759
14760,28.828125,0.02841331,0.028413
14761,28.830078,-0.01126025,-0.011260
14762,28.832031,-0.04326801,-0.043268
14763,28.833984,-0.04071655,-0.040717
14764,28.835938,-0.05012543,-0.050125
14765,28.837891,-0.02508767,-0.025088
14766,28.839844,-0.03937201,-0.039372
14767,28.841797,-0.04959009,-0.049590
14768,28.843750,-0.01655115,-0.016551
14769,28.845703,-0.05935855,-0.059359
14770,28.847656,-0.09049159,-0.090492
14771,28.849609,-0.08634829,-0.086348
14772,28.851562,-0.11034199,-0.110342
14773,28.853516,-0.05671164,-0.056712
14774,28.855469,-0.07255145,-0.072551
14775,28.857422,-0.03555901,-0.035559
14776,28.859375,-0.00435681,-0.004357
14777,28.861328,0.03029422,0.030294
14778,28.863281,0.00936890,0.009369
14779,28.865234,0.00882730,0.008827
14780,28.867188,0.06676878,0.066769
14781,28.869141,0.05267540,0.052675
14782,28.871094,0.05351411,0.053514
14783,28.873047,0.07253067,0.072531
14784,28.875000,0.04887604,0.048876
14785,28.876953,0.02017092,0.020171
14786,28.878906,0.00838845,0.008388
14787,28.880859,-0.04599445,-0.045994
14788,28.882812,-0.06224351,-0.062244
14789,28.884766,-0.02180561,-0.021806
14790,28.886719,-0.01603257,-0.016033
14791,28.888672,-0.03060479,-0.030605
14792,28.890625,-0.02808277,-0.028083
14793,28.892578,-0.00880279,-0.008803
14794,28.894531,-0.06758335,-0.067583
14795,28.896484,-0.07175241,-0.071752
14796,28.898438,-0.03224052,-0.032241
14797,28.900391,-0.06759056,-0.067591
14798,28.902344,-0.06611038,-0.066110
14799,28.904297,-0.05424687,-0.054247
14800,28.906250,-0.14379016,-0.143790
14801,28.908203,-0.11219298,-0.112193
14802,28.910156,-0.08951968,-0.089520
14803,28.912109,-0.09889402,-0.098894
14804,28.914062,-0.10966347,-0.109663
14805,28.916016,-0.14248730,-0.142487
14806,28.917969,-0.10722294,-0.107223
14807,28.919922,-0.12827687,-0.128277
14808,28.921875,-0.16451082,-0.164511
14809,28.923828,-0.15331272,-0.153313
14810,28.925781,-0.13798697,-0.137987
14811,28.927734,-0.09565493,-0.095655
14812,28.929688,-0.09624640,-0.096246
14813,28.931641,-0.11644138,-0.116441
14814,28.933594,-0.16137736,-0.161377
14815,28.935547,-0.14217166,-0.142172
14816,28.937500,-0.12256197,-0.122562
14817,28.939453,-0.08756176,-0.087562
14818,28.941406,-0.14722720,-0.147227
14819,28.943359,-0.13364789,-0.133648
14820,28.945312,-0.08918099,-0.089181
14821,28.947266,-0.11039383,-0.110394
14822,28.949219,-0.14472577,-0.144726
14823,28.951172,-0.09200102,-0.092001
14824,28.953125,-0.04844854,-0.048449
14825,28.955078,-0.05517418,-0.055174
14826,28.957031,-0.09044242,-0.090442
14827,28.958984,-0.11429527,-0.114295
14828,28.960938,-0.07262357,-0.072624
14829,28.962891,-0.05790888,-0.057909
14830,28.964844,-0.03925386,-0.039254
14831,28.966797,-0.05898953,-0.058990
14832,28.968750,-0.08065149,-0.080651
14833,28.970703,-0.03916190,-0.039162
14834,28.972656,-0.02165167,-0.021652
14835,28.974609,0.03815056,0.038151
14836,28.976562,0.04038859,0.040389
14837,28.978516,-0.01461822,-0.014618
14838,28.980469,-0.02506113,-0.025061
14839,28.982422,-0.03423298,-0.034233
14840,28.984375,-0.02263656,-0.022637
14841,28.986328,-0.01825352,-0.018254
14842,28.988281,-0.03482620,-0.034826
14843,28.990234,-0.04854805,-0.048548
14844,28.992188,-0.10729806,-0.107298
14845,28.994141,-0.11993721,-0.119937
14846,28.996094,-0.10940537,-0.109405
14847,28.998047,-0.12658915,-0.126589
14848,29.000000,-0.15169684,-0.151697
14849,29.001953,-0.15261888,-0.152619
14850,29.003906,-0.19142966,-0.191430
14851,29.005859,-0.17125886,-0.171259
14852,29.007812,-0.17026786,-0.170268
14853,29.009766,-0.18758816,-0.187588
14854,29.011719,-0.21640762,-0.216408
14855,29.013672,-0.18363047,-0.183630
14856,29.015625,-0.20801825,-0.208018
14857,29.017578,-0.18410712,-0.184107
14858,29.019531,-0.19392803,-0.193928
14859,29.021484,-0.16525139,-0.165251
14860,29.023438,-0.16242219,-0.162422
14861,29.025391,-0.13133727,-0.131337
14862,29.027344,-0.13058039,-0.130580
14863,29.029297,-0.13955523,-0.139555
14864,29.031250,-0.14803207,-0.148032
14865,29.033203,-0.12613855,-0.126139
14866,29.035156,-0.09973897,-0.099739
14867,29.037109,-0.02376250,-0.023762
14868,29.039062,0.00513538,0.005135
14869,29.041016,0.01656914,0.016569
14870,29.042969,-0.03604871,-0.036049
14871,29.044922,-0.08400815,-0.084008
14872,29.046875,-0.03094654,-0.030947
14873,29.048828,-0.07567009,-0.075670
14874,29.050781,-0.06294545,-0.062945
14875,29.052734,-0.05927896,-0.059279
14876,29.054688,-0.09445137,-0.094451
14877,29.056641,-0.07301097,-0.073011
14878,29.058594,-0.08077006,-0.080770
14879,29.060547,-0.11329275,-0.113293
14880,29.062500,-0.12172011,-0.121720
14881,29.064453,-0.06823603,-0.068236
14882,29.066406,-0.09325809,-0.093258
14883,29.068359,-0.07779982,-0.077800
14884,29.070312,-0.06891220,-0.068912
14885,29.072266,-0.01428248,-0.014282
14886,29.074219,0.01723849,0.017238
14887,29.076172,-0.00908325,-0.009083
14888,29.078125,-0.05343185,-0.053432
14889,29.080078,-0.02260045,-0.022600
14890,29.082031,-0.01999122,-0.019991
14891,29.083984,-0.04772507,-0.047725
14892,29.085938,-0.04914930,-0.049149
14893,29.087891,-0.05038473,-0.050385
14894,29.089844,0.01613508,0.016135
14895,29.091797,-0.01593206,-0.015932
14896,29.093750,-0.01878106,-0.018781
14897,29.095703,-0.01617972,-0.016180
14898,29.097656,-0.02825017,-0.028250
14899,29.099609,-0.04890170,-0.048902
14900,29.101562,-0.02636258,-0.026363
14901,29.103516,-0.03316711,-0.033167
14902,29.105469,-0.01177966,-0.011780
14903,29.107422,0.01630755,0.016308
14904,29.109375,0.02706427,0.027064
14905,29.111328,0.11362247,0.113622
14906,29.113281,0.08975037,0.089750
14907,29.115234,0.06980175,0.069802
14908,29.117188,0.06944400,0.069444
14909,29.119141,0.00702765,0.007028
14910,29.121094,-0.01057478,-0.010575
14911,29.123047,-0.04414063,-0.044141
14912,29.125000,-0.05210974,-0.052110
14913,29.126953,-0.02834712,-0.028347
14914,29.128906,-0.05475369,-0.054754
14915,29.130859,-0.09672299,-0.096723
14916,29.132812,-0.05944628,-0.059446
14917,29.134766,-0.10528643,-0.105286
14918,29.136719,-0.09891468,-0.098915
14919,29.138672,-0.05976071,-0.059761
14920,29.140625,-0.06560295,-0.065603
14921,29.142578,-0.07511168,-0.075112
14922,29.144531,-0.08194410,-0.081944
14923,29.146484,-0.05377423,-0.053774
14924,29.148438,0.00696329,0.006963
14925,29.150391,-0.00711757,-0.007118
14926,29.152344,-0.03796222,-0.037962
14927,29.154297,-0.04139283,-0.041393
14928,29.156250,-0.04883140,-0.048831
14929,29.158203,-0.08967456,-0.089675
14930,29.160156,-0.10607683,-0.106077
14931,29.162109,-0.10277373,-0.102774
14932,29.164062,-0.10415190,-0.104152
14933,29.166016,-0.10482982,-0.104830
14934,29.167969,-0.12816795,-0.128168
14935,29.169922,-0.13580058,-0.135801
14936,29.171875,-0.15217304,-0.152173
14937,29.173828,-0.10536134,-0.105361
14938,29.175781,-0.11310945,-0.113109
14939,29.177734,-0.09788946,-0.097889
14940,29.179688,-0.04893730,-0.048937
14941,29.181641,-0.02099733,-0.020997
14942,29.183594,-0.00494925,-0.004949
14943,29.185547,-0.08764694,-0.087647
14944,29.187500,-0.07066646,-0.070666
14945,29.189453,-0.02522662,-0.025227
14946,29.191406,-0.03548920,-0.035489
14947,29.193359,-0.03859844,-0.038598
14948,29.195312,-0.01158364,-0.011584
14949,29.197266,0.00465678,0.004657
14950,29.199219,-0.00244712,-0.002447
14951,29.201172,-0.03901683,-0.039017
14952,29.203125,-0.01443306,-0.014433
14953,29.205078,0.03527539,0.035275
14954,29.207031,-0.02429545,-0.024295
14955,29.208984,-0.00513027,-0.005130
14956,29.210938,-0.02906845,-0.029068
14957,29.212891,-0.04472167,-0.044722
14958,29.214844,-0.02874667,-0.028747
14959,29.216797,-0.04078405,-0.040784
14960,29.218750,-0.03141689,-0.031417
14961,29.220703,-0.03402556,-0.034026
14962,29.222656,-0.07341037,-0.073410
14963,29.224609,-0.01821854,-0.018219
14964,29.226562,0.05396074,0.053961
14965,29.228516,0.02121347,0.021213
14966,29.230469,0.01639180,0.016392
14967,29.232422,0.05516052,0.055161
14968,29.234375,0.00816056,0.008161
14969,29.236328,0.00924737,0.009247
14970,29.238281,0.00627251,0.006273
14971,29.240234,-0.01990026,-0.019900
14972,29.242188,-0.01881564,-0.018816
14973,29.244141,-0.05177208,-0.051772
14974,29.246094,-0.02411825,-0.024118
14975,29.248047,-0.04294001,-0.042940
14976,29.250000,-0.05983880,-0.059839
14977,29.251953,-0.06049674,-0.060497
14978,29.253906,-0.06143120,-0.061431
14979,29.255859,-0.01862563,-0.018626
14980,29.257812,-0.06665626,-0.066656
14981,29.259766,-0.08953965,-0.089540
14982,29.261719,-0.03327012,-0.033270
14983,29.263672,-0.03963277,-0.039633
14984,29.265625,-0.04812844,-0.048128
14985,29.267578,-0.01232673,-0.012327
14986,29.269531,-0.03579456,-0.035795
14987,29.271484,-0.00169838,-0.001698
14988,29.273438,0.01748940,0.017489
14989,29.275391,-0.02125522,-0.021255
14990,29.277344,-0.04579764,-0.045798
14991,29.279297,-0.02479674,-0.024797
14992,29.281250,-0.03006116,-0.030061
14993,29.283203,-0.00473023,-0.004730
14994,29.285156,0.00001250,0.000013
14995,29.287109,0.00242173,0.002422
14996,29.289062,-0.00212448,-0.002124
14997,29.291016,0.01502204,0.015022
14998,29.292969,0.04975196,0.049752
14999,29.294922,0.03883994,0.038840
15000,29.296875,0.03740219,0.037402
15001,29.298828,0.05214085,0.052141
15002,29.300781,0.07285961,0.072860
15003,29.302734,0.07565646,0.075656
15004,29.304688,0.08535803,0.085358
15005,29.306641,0.08823702,0.088237
15006,29.308594,0.12742692,0.127427
15007,29.310547,0.13193606,0.131936
15008,29.312500,0.16804669,0.168047
15009,29.314453,0.18476130,0.184761
15010,29.316406,0.13956837,0.139568
15011,29.318359,0.14417899,0.144179
15012,29.320312,0.10338854,0.103389
15013,29.322266,0.02973736,0.029737
15014,29.324219,0.00511907,0.005119
15015,29.326172,0.01726562,0.017266
15016,29.328125,0.02958897,0.029589
15017,29.330078,-0.00428944,-0.004289
15018,29.332031,0.00445563,0.004456
15019,29.333984,0.00231206,0.002312
15020,29.335938,-0.03276976,-0.032770
15021,29.337891,-0.02355145,-0.023551
15022,29.339844,0.01722268,0.017223
15023,29.341797,0.00906817,0.009068
15024,29.343750,0.01889990,0.018900
15025,29.345703,-0.01014520,-0.010145
15026,29.347656,0.01071447,0.010714
15027,29.349609,0.08559017,0.085590
15028,29.351562,0.09629392,0.096294
15029,29.353516,0.10750664,0.107507
15030,29.355469,0.10321169,0.103212
15031,29.357422,0.11687764,0.116878
15032,29.359375,0.08400859,0.084009
15033,29.361328,0.09884614,0.098846
15034,29.363281,0.13541484,0.135415
15035,29.365234,0.11218345,0.112183
15036,29.367188,0.03277251,0.032773
15037,29.369141,0.09484812,0.094848
15038,29.371094,0.07924632,0.079246
15039,29.373047,0.08785355,0.087854
15040,29.375000,0.08540516,0.085405
15041,29.376953,0.03290037,0.032900
15042,29.378906,0.06110418,0.061104
15043,29.380859,0.03059697,0.030597
15044,29.382812,0.02326925,0.023269
15045,29.384766,0.01199874,0.011999
15046,29.386719,0.00480072,0.004801
15047,29.388672,0.03402771,0.034028
15048,29.390625,0.00354054,0.003541
15049,29.392578,0.02659234,0.026592
15050,29.394531,0.01587313,0.015873
15051,29.396484,-0.04731697,-0.047317
15052,29.398438,-0.05786168,-0.057862
15053,29.400391,-0.04552855,-0.045529
15054,29.402344,-0.06068576,-0.060686
15055,29.404297,-0.06491686,-0.064917
15056,29.406250,-0.00538868,-0.005389
15057,29.408203,0.00190526,0.001905
15058,29.410156,0.02791013,0.027910
15059,29.412109,0.02632047,0.026320
15060,29.414062,0.01531087,0.015311
15061,29.416016,0.00573756,0.005738
15062,29.417969,-0.02606956,-0.026070
15063,29.419922,-0.00660320,-0.006603
15064,29.421875,0.01445854,0.014459
15065,29.423828,0.01073039,0.010730
15066,29.425781,0.02495895,0.024959
15067,29.427734,0.07260867,0.072609
15068,29.429688,0.01202984,0.012030
15069,29.431641,-0.00577285,-0.005773
15070,29.433594,-0.00522062,-0.005221
15071,29.435547,0.02934557,0.029346
15072,29.437500,0.02575742,0.025757
15073,29.439453,0.00055322,0.000553
15074,29.441406,0.02430737,0.024307
15075,29.443359,0.03153621,0.031536
15076,29.445312,0.01621418,0.016214
15077,29.447266,-0.00274946,-0.002749
15078,29.449219,0.01555472,0.015555
15079,29.451172,-0.00182180,-0.001822
15080,29.453125,0.00684305,0.006843
15081,29.455078,0.03408625,0.034086
15082,29.457031,0.01662279,0.016623
15083,29.458984,-0.00288919,-0.002889
15084,29.460938,-0.03047211,-0.030472
15085,29.462891,0.00494743,0.004947
15086,29.464844,0.04559448,0.045594
15087,29.466797,-0.03448437,-0.034484
15088,29.468750,-0.08719938,-0.087199
15089,29.470703,-0.05346957,-0.053470
15090,29.472656,-0.04928328,-0.049283
15091,29.474609,-0.06567619,-0.065676
15092,29.476562,-0.06417570,-0.064176
15093,29.478516,-0.04209510,-0.042095
15094,29.480469,-0.06950613,-0.069506
15095,29.482422,-0.08093797,-0.080938
15096,29.484375,-0.08195039,-0.081950
15097,29.486328,-0.08155007,-0.081550
15098,29.488281,-0.06916579,-0.069166
15099,29.490234,-0.09363218,-0.093632
15100,29.492188,-0.07632042,-0.076320
15101,29.494141,-0.07002626,-0.070026
15102,29.496094,-0.07988847,-0.079888
15103,29.498047,-0.08148553,-0.081486
15104,29.500000,-0.01983011,-0.019830
15105,29.501953,-0.04604535,-0.046045
15106,29.503906,-0.01149964,-0.011500
15107,29.505859,-0.03438353,-0.034384
