sample_idx,time_s,signal_v,ipg_est_mv
14745,28.798828,-0.00144238,-0.001442
14746,28.800781,-0.02970352,-0.029704
14747,28.802734,-0.00946340,-0.009463
14748,28.804688,-0.04295712,-0.042957
14749,28.806641,-0.03431008,-0.034310
14750,28.808594,-0.00394783,-0.003948
14751,28.810547,-0.05878184,-0.058782
14752,28.812500,-0.06881149,-0.068811
14753,28.814453,-0.06854222,-0.068542
14754,28.816406,-0.05349841,-0.053498
14755,28.818359,-0.04827219,-0.048272
14756,28.820312,-0.00283829,-0.002838
14757,28.822266,-0.01073289,-0.010733
14758,28.824219,0.01670337,0.016703
14759,28.826172,-0.03747640,-0.037476
14760,28.828125,-0.03596255,-0.035963
14761,28.830078,-0.05338049,-0.053380
14762,28.832031,-0.01848564,-0.018486
14763,28.833984,-0.02480130,-0.024801
14764,28.835938,-0.01987974,-0.019880
14765,28.837891,0.03400543,0.034005
14766,28.839844,0.01985298,0.019853
14767,28.841797,-0.00314282,-0.003143
14768,28.843750,0.01506235,0.015062
14769,28.845703,-0.00873560,-0.008736
14770,28.847656,-0.00281532,-0.002815
14771,28.849609,-0.02812113,-0.028121
14772,28.851562,-0.05952834,-0.059528
14773,28.853516,-0.10430498,-0.104305
14774,28.855469,-0.06554511,-0.065545
14775,28.857422,-0.04287600,-0.042876
14776,28.859375,-0.03678283,-0.036783
14777,28.861328,-0.07849125,-0.078491
14778,28.863281,-0.15454881,-0.154549
14779,28.865234,-0.13527649,-0.135276
14780,28.867188,-0.10185671,-0.101857
14781,28.869141,-0.05275384,-0.052754
14782,28.871094,-0.02791109,-0.027911
14783,28.873047,0.00592990,0.005930
14784,28.875000,-0.01140493,-0.011405
14785,28.876953,-0.02664907,-0.026649
14786,28.878906,-0.00627204,-0.006272
14787,28.880859,-0.02330610,-0.023306
14788,28.882812,-0.00424978,-0.004250
14789,28.884766,0.00708840,0.007088
14790,28.886719,0.00612001,0.006120
14791,28.888672,-0.00194267,-0.001943
14792,28.890625,0.00298535,0.002985
14793,28.892578,-0.02521159,-0.025212
14794,28.894531,-0.04777074,-0.047771
14795,28.896484,0.00451276,0.004513
14796,28.898438,0.01082412,0.010824
14797,28.900391,-0.03201707,-0.032017
14798,28.902344,-0.08398447,-0.083984
14799,28.904297,-0.09469166,-0.094692
14800,28.906250,-0.12180336,-0.121803
14801,28.908203,-0.14600843,-0.146008
14802,28.910156,-0.07679809,-0.076798
14803,28.912109,-0.07274550,-0.072745
14804,28.914062,-0.07778048,-0.077780
14805,28.916016,-0.11500323,-0.115003
14806,28.917969,-0.10671739,-0.106717
14807,28.919922,-0.05670439,-0.056704
14808,28.921875,-0.10435533,-0.104355
14809,28.923828,-0.10053219,-0.100532
14810,28.925781,-0.08668930,-0.086689
14811,28.927734,-0.06884999,-0.068850
14812,28.929688,-0.11713206,-0.117132
14813,28.931641,-0.08791832,-0.087918
14814,28.933594,-0.07476186,-0.074762
14815,28.935547,-0.04253264,-0.042533
14816,28.937500,-0.05858912,-0.058589
14817,28.939453,-0.02074258,-0.020743
14818,28.941406,0.00672056,0.006721
14819,28.943359,0.00828274,0.008283
14820,28.945312,-0.04920246,-0.049202
14821,28.947266,-0.04075336,-0.040753
14822,28.949219,-0.05358852,-0.053589
14823,28.951172,-0.02896052,-0.028961
14824,28.953125,-0.02946357,-0.029464
14825,28.955078,-0.07632568,-0.076326
14826,28.957031,-0.12222473,-0.122225
14827,28.958984,-0.12107326,-0.121073
14828,28.960938,-0.11539352,-0.115394
14829,28.962891,-0.08322519,-0.083225
14830,28.964844,-0.07393486,-0.073935
14831,28.966797,-0.07313148,-0.073131
14832,28.968750,-0.06543292,-0.065433
14833,28.970703,-0.06781874,-0.067819
14834,28.972656,-0.04846416,-0.048464
14835,28.974609,-0.01650480,-0.016505
14836,28.976562,0.01194441,0.011944
14837,28.978516,0.00481029,0.004810
14838,28.980469,-0.01262744,-0.012627
14839,28.982422,0.01526168,0.015262
14840,28.984375,-0.03003480,-0.030035
14841,28.986328,0.00574465,0.005745
14842,28.988281,0.00306849,0.003068
14843,28.990234,0.05117659,0.051177
14844,28.992188,0.05362747,0.053627
14845,28.994141,-0.00978614,-0.009786
14846,28.996094,0.04599817,0.045998
14847,28.998047,0.00635450,0.006355
14848,29.000000,0.00790228,0.007902
14849,29.001953,0.01453029,0.014530
14850,29.003906,-0.00113107,-0.001131
14851,29.005859,-0.01411200,-0.014112
14852,29.007812,-0.02810201,-0.028102
14853,29.009766,-0.07762522,-0.077625
14854,29.011719,-0.09132598,-0.091326
14855,29.013672,-0.06398108,-0.063981
14856,29.015625,-0.03258288,-0.032583
14857,29.017578,-0.03667347,-0.036673
14858,29.019531,-0.05349064,-0.053491
14859,29.021484,-0.03457331,-0.034573
14860,29.023438,0.01018143,0.010181
14861,29.025391,-0.00305336,-0.003053
14862,29.027344,0.00407510,0.004075
14863,29.029297,-0.03837587,-0.038376
14864,29.031250,-0.02411618,-0.024116
14865,29.033203,-0.05201636,-0.052016
14866,29.035156,-0.02817508,-0.028175
14867,29.037109,-0.01143666,-0.011437
14868,29.039062,-0.01750280,-0.017503
14869,29.041016,-0.04425845,-0.044258
14870,29.042969,-0.05534757,-0.055348
14871,29.044922,-0.02849174,-0.028492
14872,29.046875,0.00032593,0.000326
14873,29.048828,-0.04125452,-0.041255
14874,29.050781,-0.03169656,-0.031697
14875,29.052734,-0.00935587,-0.009356
14876,29.054688,0.00810618,0.008106
14877,29.056641,-0.00246127,-0.002461
14878,29.058594,-0.03597190,-0.035972
14879,29.060547,-0.04218867,-0.042189
14880,29.062500,-0.05656013,-0.056560
14881,29.064453,-0.04017955,-0.040180
14882,29.066406,-0.05646489,-0.056465
14883,29.068359,-0.08134904,-0.081349
14884,29.070312,-0.06012134,-0.060121
14885,29.072266,-0.08032624,-0.080326
14886,29.074219,-0.08803683,-0.088037
14887,29.076172,-0.07297890,-0.072979
14888,29.078125,-0.11069731,-0.110697
14889,29.080078,-0.10757686,-0.107577
14890,29.082031,-0.14259303,-0.142593
14891,29.083984,-0.15771207,-0.157712
14892,29.085938,-0.12349286,-0.123493
14893,29.087891,-0.15479217,-0.154792
14894,29.089844,-0.15760891,-0.157609
14895,29.091797,-0.09712357,-0.097124
14896,29.093750,-0.11209974,-0.112100
14897,29.095703,-0.07350337,-0.073503
14898,29.097656,-0.10745927,-0.107459
14899,29.099609,-0.07492590,-0.074926
14900,29.101562,-0.08751249,-0.087512
14901,29.103516,-0.08507739,-0.085077
14902,29.105469,-0.08432610,-0.084326
14903,29.107422,-0.09108220,-0.091082
14904,29.109375,-0.07398638,-0.073986
14905,29.111328,-0.08704406,-0.087044
14906,29.113281,-0.12274904,-0.122749
14907,29.115234,-0.11036141,-0.110361
14908,29.117188,-0.07464060,-0.074641
14909,29.119141,-0.04005887,-0.040059
14910,29.121094,-0.07046653,-0.070467
14911,29.123047,-0.03765877,-0.037659
14912,29.125000,-0.07409387,-0.074094
14913,29.126953,-0.06084710,-0.060847
14914,29.128906,-0.02876457,-0.028765
14915,29.130859,-0.05120405,-0.051204
14916,29.132812,-0.04907392,-0.049074
14917,29.134766,-0.06447322,-0.064473
14918,29.136719,-0.06791964,-0.067920
14919,29.138672,-0.07832684,-0.078327
14920,29.140625,-0.09867759,-0.098678
14921,29.142578,-0.11406139,-0.114061
14922,29.144531,-0.12558123,-0.125581
14923,29.146484,-0.11309224,-0.113092
14924,29.148438,-0.08572773,-0.085728
14925,29.150391,-0.10479733,-0.104797
14926,29.152344,-0.12098134,-0.120981
14927,29.154297,-0.13738427,-0.137384
14928,29.156250,-0.10266542,-0.102665
14929,29.158203,-0.08209269,-0.082093
14930,29.160156,-0.06194100,-0.061941
14931,29.162109,-0.07452279,-0.074523
14932,29.164062,-0.03509969,-0.035100
14933,29.166016,-0.02108503,-0.021085
14934,29.167969,0.00153266,0.001533
14935,29.169922,0.00202311,0.002023
14936,29.171875,0.00218283,0.002183
14937,29.173828,-0.04351175,-0.043512
14938,29.175781,-0.06693130,-0.066931
14939,29.177734,-0.04835941,-0.048359
14940,29.179688,-0.05861736,-0.058617
14941,29.181641,-0.07546923,-0.075469
14942,29.183594,-0.05597083,-0.055971
14943,29.185547,-0.03916395,-0.039164
14944,29.187500,-0.03449682,-0.034497
14945,29.189453,0.01621188,0.016212
14946,29.191406,-0.00692860,-0.006929
14947,29.193359,0.03283867,0.032839
14948,29.195312,0.01914936,0.019149
14949,29.197266,-0.04998356,-0.049984
14950,29.199219,-0.03285916,-0.032859
14951,29.201172,0.02655243,0.026552
14952,29.203125,0.04641776,0.046418
14953,29.205078,0.01491727,0.014917
14954,29.207031,0.04147942,0.041479
14955,29.208984,0.09879704,0.098797
14956,29.210938,0.05787887,0.057879
14957,29.212891,-0.01308436,-0.013084
14958,29.214844,-0.03265265,-0.032653
14959,29.216797,-0.09187093,-0.091871
14960,29.218750,-0.09628473,-0.096285
14961,29.220703,-0.10743498,-0.107435
14962,29.222656,-0.10684443,-0.106844
14963,29.224609,-0.10364910,-0.103649
14964,29.226562,-0.13891718,-0.138917
14965,29.228516,-0.10925290,-0.109253
14966,29.230469,-0.09131540,-0.091315
14967,29.232422,-0.13953784,-0.139538
14968,29.234375,-0.11250624,-0.112506
14969,29.236328,-0.07279471,-0.072795
14970,29.238281,-0.06887397,-0.068874
14971,29.240234,-0.03845283,-0.038453
14972,29.242188,0.00797493,0.007975
14973,29.244141,-0.03336765,-0.033368
14974,29.246094,0.02126182,0.021262
14975,29.248047,-0.01330981,-0.013310
14976,29.250000,-0.01670099,-0.016701
14977,29.251953,0.01817308,0.018173
14978,29.253906,0.02479937,0.024799
14979,29.255859,0.01895967,0.018960
14980,29.257812,-0.01117921,-0.011179
14981,29.259766,-0.03806396,-0.038064
14982,29.261719,-0.05255386,-0.052554
14983,29.263672,-0.07407840,-0.074078
14984,29.265625,-0.07109754,-0.071098
14985,29.267578,-0.01338183,-0.013382
14986,29.269531,0.00936009,0.009360
14987,29.271484,-0.01749395,-0.017494
14988,29.273438,-0.05869706,-0.058697
14989,29.275391,-0.09991858,-0.099919
14990,29.277344,-0.03843238,-0.038432
14991,29.279297,-0.02384604,-0.023846
14992,29.281250,-0.02787475,-0.027875
14993,29.283203,-0.01144891,-0.011449
14994,29.285156,-0.00425623,-0.004256
14995,29.287109,-0.05904538,-0.059045
14996,29.289062,-0.05825786,-0.058258
14997,29.291016,-0.06929142,-0.069291
14998,29.292969,-0.08732525,-0.087325
14999,29.294922,-0.09790469,-0.097905
15000,29.296875,-0.11161379,-0.111614
15001,29.298828,-0.09851547,-0.098515
15002,29.300781,-0.05405962,-0.054060
15003,29.302734,-0.08179163,-0.081792
15004,29.304688,-0.00668903,-0.006689
15005,29.306641,0.01538965,0.015390
15006,29.308594,-0.04181303,-0.041813
15007,29.310547,-0.05333731,-0.053337
15008,29.312500,-0.04071585,-0.040716
15009,29.314453,0.01265186,0.012652
15010,29.316406,0.05141567,0.051416
15011,29.318359,0.04594876,0.045949
15012,29.320312,0.03565164,0.035652
15013,29.322266,-0.00391572,-0.003916
15014,29.324219,0.01142355,0.011424
15015,29.326172,0.00928678,0.009287
15016,29.328125,-0.03300737,-0.033007
15017,29.330078,-0.00214142,-0.002141
15018,29.332031,-0.02313392,-0.023134
15019,29.333984,-0.05132705,-0.051327
15020,29.335938,-0.04607876,-0.046079
15021,29.337891,-0.08005023,-0.080050
15022,29.339844,-0.10074493,-0.100745
15023,29.341797,-0.10159278,-0.101593
15024,29.343750,-0.11934001,-0.119340
15025,29.345703,-0.11427904,-0.114279
15026,29.347656,-0.07780956,-0.077810
15027,29.349609,-0.12259940,-0.122599
15028,29.351562,-0.06566481,-0.065665
15029,29.353516,-0.03651619,-0.036516
15030,29.355469,-0.07415968,-0.074160
15031,29.357422,-0.07142407,-0.071424
15032,29.359375,-0.09130619,-0.091306
15033,29.361328,-0.06613676,-0.066137
15034,29.363281,-0.03451141,-0.034511
15035,29.365234,-0.02258802,-0.022588
15036,29.367188,0.01153815,0.011538
15037,29.369141,0.00249006,0.002490
15038,29.371094,0.02590442,0.025904
15039,29.373047,0.04402563,0.044026
15040,29.375000,-0.00407361,-0.004074
15041,29.376953,-0.01475039,-0.014750
15042,29.378906,0.01545361,0.015454
15043,29.380859,-0.03709489,-0.037095
15044,29.382812,-0.05109467,-0.051095
15045,29.384766,-0.08358542,-0.083585
15046,29.386719,-0.07667266,-0.076673
15047,29.388672,-0.05255380,-0.052554
15048,29.390625,-0.07329013,-0.073290
15049,29.392578,-0.06412633,-0.064126
15050,29.394531,-0.05373678,-0.053737
15051,29.396484,-0.08784860,-0.087849
15052,29.398438,-0.09626099,-0.096261
15053,29.400391,-0.06909740,-0.069097
15054,29.402344,-0.04993189,-0.049932
15055,29.404297,-0.04999322,-0.049993
15056,29.406250,-0.02992336,-0.029923
15057,29.408203,-0.00304675,-0.003047
15058,29.410156,0.02288524,0.022885
15059,29.412109,0.00947371,0.009474
15060,29.414062,-0.03838573,-0.038386
15061,29.416016,-0.05254951,-0.052550
15062,29.417969,-0.01177699,-0.011777
15063,29.419922,-0.06042236,-0.060422
15064,29.421875,-0.03414899,-0.034149
15065,29.423828,-0.02947470,-0.029475
15066,29.425781,-0.00017364,-0.000174
15067,29.427734,0.02951755,0.029518
15068,29.429688,-0.00913458,-0.009135
15069,29.431641,-0.01100957,-0.011010
15070,29.433594,-0.03618775,-0.036188
15071,29.435547,-0.07889761,-0.078898
15072,29.437500,-0.05503749,-0.055037
15073,29.439453,-0.01323032,-0.013230
15074,29.441406,-0.01022990,-0.010230
15075,29.443359,-0.00365398,-0.003654
15076,29.445312,-0.01373641,-0.013736
15077,29.447266,-0.00325913,-0.003259
15078,29.449219,0.01151153,0.011512
15079,29.451172,-0.02121713,-0.021217
15080,29.453125,-0.01976291,-0.019763
15081,29.455078,0.00432788,0.004328
15082,29.457031,0.03843412,0.038434
15083,29.458984,0.03414471,0.034145
15084,29.460938,-0.02314277,-0.023143
15085,29.462891,-0.00839934,-0.008399
15086,29.464844,0.00512044,0.005120
15087,29.466797,-0.00140233,-0.001402
15088,29.468750,0.00396389,0.003964
15089,29.470703,-0.02597655,-0.025977
15090,29.472656,-0.00527718,-0.005277
15091,29.474609,-0.03780942,-0.037809
15092,29.476562,-0.05768941,-0.057689
15093,29.478516,-0.04366895,-0.043669
15094,29.480469,-0.04425581,-0.044256
15095,29.482422,-0.05644160,-0.056442
15096,29.484375,-0.02025173,-0.020252
15097,29.486328,-0.00880331,-0.008803
15098,29.488281,-0.04882799,-0.048828
15099,29.490234,-0.04041575,-0.040416
15100,29.492188,-0.01731084,-0.017311
15101,29.494141,-0.00539656,-0.005397
15102,29.496094,-0.00260621,-0.002606
15103,29.498047,-0.02015747,-0.020157
15104,29.500000,-0.01039099,-0.010391
15105,29.501953,0.01753131,0.017531
15106,29.503906,-0.02373217,-0.023732
15107,29.505859,-0.09082548,-0.090825
15108,29.507812,-0.07563622,-0.075636
15109,29.509766,-0.05239222,-0.052392
15110,29.511719,-0.04955336,-0.049553
15111,29.513672,-0.04787426,-0.047874
15112,29.515625,-0.02145309,-0.021453
15113,29.517578,-0.04365391,-0.043654
15114,29.519531,0.00302405,0.003024
15115,29.521484,-0.03996307,-0.039963
15116,29.523438,0.02003913,0.020039
15117,29.525391,0.04605175,0.046052
15118,29.527344,0.03707371,0.037074
15119,29.529297,0.04962916,0.049629
15120,29.531250,0.02532744,0.025327
15121,29.533203,0.05681945,0.056819
15122,29.535156,0.03723419,0.037234
15123,29.537109,0.00221934,0.002219
15124,29.539062,0.02022857,0.020229
15125,29.541016,-0.01888986,-0.018890
15126,29.542969,-0.03868018,-0.038680
15127,29.544922,-0.09288373,-0.092884
15128,29.546875,-0.08217300,-0.082173
15129,29.548828,-0.09153267,-0.091533
15130,29.550781,-0.09041369,-0.090414
15131,29.552734,-0.09918621,-0.099186
15132,29.554688,-0.08384952,-0.083850
15133,29.556641,-0.05123049,-0.051230
15134,29.558594,-0.09877355,-0.098774
15135,29.560547,-0.05936724,-0.059367
15136,29.562500,-0.04844815,-0.048448
15137,29.564453,-0.06004884,-0.060049
15138,29.566406,-0.03173224,-0.031732
15139,29.568359,-0.02222510,-0.022225
15140,29.570312,-0.05074697,-0.050747
15141,29.572266,-0.06973186,-0.069732
15142,29.574219,-0.14753572,-0.147536
15143,29.576172,-0.16839484,-0.168395
15144,29.578125,-0.16288095,-0.162881
15145,29.580078,-0.16712235,-0.167122
15146,29.582031,-0.16020154,-0.160202
15147,29.583984,-0.14042176,-0.140422
15148,29.585938,-0.15406141,-0.154061
15149,29.587891,-0.14762554,-0.147626
15150,29.589844,-0.12217384,-0.122174
15151,29.591797,-0.05418650,-0.054187
15152,29.593750,-0.00563606,-0.005636
15153,29.595703,0.00909079,0.009091
15154,29.597656,0.00081578,0.000816
15155,29.599609,0.00878906,0.008789
15156,29.601562,-0.03546636,-0.035466
15157,29.603516,-0.07154514,-0.071545
15158,29.605469,-0.06037348,-0.060373
15159,29.607422,-0.05513906,-0.055139
15160,29.609375,-0.03439653,-0.034397
15161,29.611328,-0.07457974,-0.074580
15162,29.613281,-0.10765546,-0.107655
15163,29.615234,-0.16365168,-0.163652
15164,29.617188,-0.16786493,-0.167865
15165,29.619141,-0.13880587,-0.138806
15166,29.621094,-0.16465140,-0.164651
15167,29.623047,-0.13586980,-0.135870
15168,29.625000,-0.09456718,-0.094567
15169,29.626953,-0.09388051,-0.093881
15170,29.628906,-0.08779820,-0.087798
15171,29.630859,-0.10060135,-0.100601
15172,29.632812,-0.10548974,-0.105490
15173,29.634766,-0.08432080,-0.084321
15174,29.636719,-0.04990312,-0.049903
15175,29.638672,-0.01820429,-0.018204
15176,29.640625,-0.00076897,-0.000769
15177,29.642578,-0.00462283,-0.004623
15178,29.644531,-0.02330777,-0.023308
15179,29.646484,0.01481546,0.014815
15180,29.648438,0.02656190,0.026562
15181,29.650391,-0.00578796,-0.005788
15182,29.652344,0.01395829,0.013958
15183,29.654297,0.04503736,0.045037
15184,29.656250,0.01789713,0.017897
15185,29.658203,0.05200126,0.052001
15186,29.660156,0.07110311,0.071103
15187,29.662109,0.10262841,0.102628
15188,29.664062,0.08114521,0.081145
15189,29.666016,0.03565914,0.035659
15190,29.667969,0.02738082,0.027381
15191,29.669922,0.03755736,0.037557
15192,29.671875,-0.00693542,-0.006935
15193,29.673828,0.02355027,0.023550
15194,29.675781,-0.01573302,-0.015733
15195,29.677734,0.02263355,0.022634
15196,29.679688,0.04940261,0.049403
15197,29.681641,-0.02642030,-0.026420
15198,29.683594,-0.00600134,-0.006001
15199,29.685547,0.02452330,0.024523
15200,29.687500,0.08867045,0.088670
15201,29.689453,0.06754405,0.067544
15202,29.691406,0.07475217,0.074752
15203,29.693359,0.10782200,0.107822
15204,29.695312,0.06383488,0.063835
15205,29.697266,0.02848912,0.028489
15206,29.699219,0.07776460,0.077765
15207,29.701172,0.09448927,0.094489
15208,29.703125,0.08438627,0.084386
15209,29.705078,0.09877211,0.098772
15210,29.707031,0.04824337,0.048243
15211,29.708984,0.08721969,0.087220
15212,29.710938,0.07639016,0.076390
15213,29.712891,0.05236381,0.052364
15214,29.714844,0.07732858,0.077329
15215,29.716797,0.00886824,0.008868
15216,29.718750,0.06101422,0.061014
15217,29.720703,0.04290254,0.042903
15218,29.722656,0.02765496,0.027655
15219,29.724609,0.08799682,0.087997
15220,29.726562,0.06435980,0.064360
15221,29.728516,0.05961941,0.059619
15222,29.730469,0.03002541,0.030025
15223,29.732422,0.04436808,0.044368
15224,29.734375,0.04484845,0.044848
15225,29.736328,0.01892283,0.018923
15226,29.738281,0.02914729,0.029147
15227,29.740234,0.04408949,0.044089
15228,29.742188,0.00451230,0.004512
15229,29.744141,-0.01376805,-0.013768
15230,29.746094,0.00854086,0.008541
15231,29.748047,-0.00943058,-0.009431
15232,29.750000,-0.04561397,-0.045614
15233,29.751953,-0.03756508,-0.037565
15234,29.753906,-0.02786784,-0.027868
15235,29.755859,-0.04239092,-0.042391
15236,29.757812,-0.01180966,-0.011810
15237,29.759766,-0.03815520,-0.038155
15238,29.761719,-0.05209134,-0.052091
15239,29.763672,-0.00441109,-0.004411
15240,29.765625,-0.00084122,-0.000841
15241,29.767578,0.03137909,0.031379
15242,29.769531,0.04499351,0.044994
15243,29.771484,0.04471226,0.044712
15244,29.773438,0.08722282,0.087223
15245,29.775391,0.03681072,0.036811
15246,29.777344,0.01199414,0.011994
15247,29.779297,-0.02383841,-0.023838
15248,29.781250,-0.04864470,-0.048645
15249,29.783203,0.01303925,0.013039
15250,29.785156,0.04518845,0.045188
15251,29.787109,0.08266691,0.082667
15252,29.789062,0.07493263,0.074933
15253,29.791016,0.03756354,0.037564
15254,29.792969,0.03372985,0.033730
15255,29.794922,0.05724565,0.057246
15256,29.796875,0.03974498,0.039745
15257,29.798828,0.04917724,0.049177
15258,29.800781,0.01491882,0.014919
15259,29.802734,0.03754585,0.037546
15260,29.804688,0.06386745,0.063867
15261,29.806641,0.06271143,0.062711
15262,29.808594,0.11043668,0.110437
15263,29.810547,0.09809157,0.098092
15264,29.812500,0.01982521,0.019825
15265,29.814453,0.05981555,0.059816
15266,29.816406,0.06553011,0.065530
15267,29.818359,0.01519940,0.015199
15268,29.820312,-0.00764742,-0.007647
15269,29.822266,-0.02106068,-0.021061
15270,29.824219,-0.01341004,-0.013410
15271,29.826172,-0.02917648,-0.029176
15272,29.828125,-0.08226460,-0.082265
15273,29.830078,-0.09588735,-0.095887
15274,29.832031,-0.08763849,-0.087638
15275,29.833984,-0.05955927,-0.059559
15276,29.835938,-0.04323583,-0.043236
15277,29.837891,-0.05010082,-0.050101
15278,29.839844,-0.03212722,-0.032127
15279,29.841797,-0.06914311,-0.069143
15280,29.843750,-0.01894656,-0.018947
15281,29.845703,0.02805551,0.028056
15282,29.847656,0.03587088,0.035871
15283,29.849609,-0.00264867,-0.002649
15284,29.851562,0.03277089,0.032771
15285,29.853516,0.06180723,0.061807
15286,29.855469,0.05178662,0.051787
15287,29.857422,-0.03251179,-0.032512
15288,29.859375,-0.03909814,-0.039098
15289,29.861328,-0.06258604,-0.062586
15290,29.863281,-0.05621469,-0.056215
15291,29.865234,-0.00879765,-0.008798
15292,29.867188,0.04321068,0.043211
15293,29.869141,-0.01364445,-0.013644
15294,29.871094,0.01228785,0.012288
15295,29.873047,0.00084724,0.000847
15296,29.875000,0.00322108,0.003221
15297,29.876953,0.05061734,0.050617
15298,29.878906,0.05827908,0.058279
15299,29.880859,0.06928232,0.069282
15300,29.882812,0.05883029,0.058830
15301,29.884766,0.07064364,0.070644
15302,29.886719,0.03571246,0.035712
15303,29.888672,0.00486534,0.004865
15304,29.890625,-0.02597141,-0.025971
15305,29.892578,-0.05425042,-0.054250
15306,29.894531,-0.08256231,-0.082562
15307,29.896484,-0.08406882,-0.084069
15308,29.898438,-0.04362176,-0.043622
15309,29.900391,-0.02785675,-0.027857
15310,29.902344,-0.05798288,-0.057983
15311,29.904297,-0.06492865,-0.064929
15312,29.906250,-0.08616866,-0.086169
15313,29.908203,-0.03249957,-0.032500
15314,29.910156,0.00973851,0.009739
15315,29.912109,-0.05430465,-0.054305
15316,29.914062,0.02363260,0.023633
15317,29.916016,0.05697469,0.056975
15318,29.917969,0.07016263,0.070163
15319,29.919922,0.05578731,0.055787
15320,29.921875,0.03762015,0.037620
15321,29.923828,-0.00781127,-0.007811
15322,29.925781,0.00515586,0.005156
15323,29.927734,0.04055856,0.040559
15324,29.929688,0.04232555,0.042326
15325,29.931641,-0.01978191,-0.019782
15326,29.933594,-0.03252491,-0.032525
15327,29.935547,-0.05834334,-0.058343
15328,29.937500,-0.10345248,-0.103452
15329,29.939453,-0.11428137,-0.114281
15330,29.941406,-0.06877500,-0.068775
15331,29.943359,-0.02769239,-0.027692
15332,29.945312,-0.03990052,-0.039901
15333,29.947266,-0.04268147,-0.042681
15334,29.949219,0.01804077,0.018041
15335,29.951172,-0.02681276,-0.026813
15336,29.953125,-0.01045494,-0.010455
15337,29.955078,0.01686656,0.016867
15338,29.957031,-0.00738636,-0.007386
15339,29.958984,0.01623165,0.016232
15340,29.960938,-0.00619808,-0.006198
15341,29.962891,-0.04719613,-0.047196
15342,29.964844,-0.02463533,-0.024635
15343,29.966797,0.00483761,0.004838
15344,29.968750,-0.00442399,-0.004424
15345,29.970703,-0.01405994,-0.014060
15346,29.972656,-0.06171818,-0.061718
15347,29.974609,-0.07866710,-0.078667
15348,29.976562,-0.02900338,-0.029003
15349,29.978516,-0.07820663,-0.078207
15350,29.980469,-0.09579592,-0.095796
15351,29.982422,-0.09468116,-0.094681
15352,29.984375,-0.12200186,-0.122002
15353,29.986328,-0.12114447,-0.121144
15354,29.988281,-0.12883779,-0.128838
15355,29.990234,-0.10549358,-0.105494
15356,29.992188,-0.06243360,-0.062434
15357,29.994141,-0.02724892,-0.027249
15358,29.996094,-0.01855459,-0.018555
15359,29.998047,-0.01015979,-0.010160
15360,30.000000,-0.01462954,-0.014630
15361,30.001953,-0.01235770,-0.012358
15362,30.003906,-0.06101913,-0.061019
15363,30.005859,-0.06553169,-0.065532
15364,30.007812,-0.03992993,-0.039930
15365,30.009766,-0.00948243,-0.009482
15366,30.011719,-0.01783632,-0.017836
15367,30.013672,-0.06085383,-0.060854
15368,30.015625,-0.10312619,-0.103126
15369,30.017578,-0.10197250,-0.101972
15370,30.019531,-0.09534456,-0.095345
15371,30.021484,-0.07586469,-0.075865
15372,30.023438,-0.08598757,-0.085988
15373,30.025391,-0.05058389,-0.050584
15374,30.027344,-0.09325205,-0.093252
15375,30.029297,-0.07835588,-0.078356
15376,30.031250,-0.09957669,-0.099577
15377,30.033203,-0.15356953,-0.153570
15378,30.035156,-0.10318162,-0.103182
15379,30.037109,-0.08971149,-0.089711
15380,30.039062,-0.14370141,-0.143701
15381,30.041016,-0.18004573,-0.180046
15382,30.042969,-0.18181459,-0.181815
15383,30.044922,-0.21226479,-0.212265
15384,30.046875,-0.22448453,-0.224485
15385,30.048828,-0.14960035,-0.149600
15386,30.050781,-0.17611737,-0.176117
15387,30.052734,-0.15599703,-0.155997
15388,30.054688,-0.14688136,-0.146881
15389,30.056641,-0.13025619,-0.130256
15390,30.058594,-0.17717768,-0.177178
15391,30.060547,-0.24608065,-0.246081
15392,30.062500,-0.16431216,-0.164312
15393,30.064453,-0.12019285,-0.120193
15394,30.066406,-0.11015462,-0.110155
15395,30.068359,-0.12267185,-0.122672
15396,30.070312,-0.15508116,-0.155081
15397,30.072266,-0.13247094,-0.132471
15398,30.074219,-0.14057109,-0.140571
15399,30.076172,-0.11474532,-0.114745
15400,30.078125,-0.11245529,-0.112455
15401,30.080078,-0.08180750,-0.081808
15402,30.082031,-0.09739505,-0.097395
15403,30.083984,-0.08787397,-0.087874
15404,30.085938,-0.06929299,-0.069293
15405,30.087891,-0.09443495,-0.094435
15406,30.089844,-0.06286361,-0.062864
15407,30.091797,-0.11041457,-0.110415
15408,30.093750,-0.14872884,-0.148729
15409,30.095703,-0.11945866,-0.119459
15410,30.097656,-0.10352416,-0.103524
15411,30.099609,-0.12439713,-0.124397
15412,30.101562,-0.11276829,-0.112768
15413,30.103516,-0.12102759,-0.121028
15414,30.105469,-0.07108860,-0.071089
15415,30.107422,-0.03342546,-0.033425
15416,30.109375,-0.03869991,-0.038700
15417,30.111328,-0.03750118,-0.037501
15418,30.113281,-0.05848455,-0.058485
15419,30.115234,-0.04802913,-0.048029
15420,30.117188,-0.06556607,-0.065566
15421,30.119141,-0.04243374,-0.042434
15422,30.121094,-0.04681295,-0.046813
15423,30.123047,-0.02105957,-0.021060
15424,30.125000,-0.06282140,-0.062821
15425,30.126953,-0.08049573,-0.080496
15426,30.128906,-0.03984944,-0.039849
