sample_idx,time_s,ao_v,ipg_est_mv,source_signal_uv
11813,23.072266,-0.17184586,-0.171846,-17.184586
11814,23.074219,-0.16810086,-0.168101,-16.810086
11815,23.076172,-0.16554980,-0.165550,-16.554980
11816,23.078125,-0.16631133,-0.166311,-16.631133
11817,23.080078,-0.16330300,-0.163303,-16.330300
11818,23.082031,-0.15360808,-0.153608,-15.360808
11819,23.083984,-0.11410675,-0.114107,-11.410675
11820,23.085938,-0.17718161,-0.177182,-17.718161
11821,23.087891,-0.13307825,-0.133078,-13.307825
11822,23.089844,-0.10223216,-0.102232,-10.223216
11823,23.091797,-0.11820178,-0.118202,-11.820178
11824,23.093750,-0.07252734,-0.072527,-7.252734
11825,23.095703,-0.06474916,-0.064749,-6.474916
11826,23.097656,-0.07408585,-0.074086,-7.408585
11827,23.099609,-0.07237333,-0.072373,-7.237333
11828,23.101562,-0.12134004,-0.121340,-12.134004
11829,23.103516,-0.12347880,-0.123479,-12.347880
11830,23.105469,-0.05408041,-0.054080,-5.408041
11831,23.107422,-0.07328524,-0.073285,-7.328524
11832,23.109375,-0.08268803,-0.082688,-8.268803
11833,23.111328,-0.06976174,-0.069762,-6.976174
11834,23.113281,-0.09654421,-0.096544,-9.654421
11835,23.115234,-0.10443913,-0.104439,-10.443913
11836,23.117188,-0.09160403,-0.091604,-9.160403
11837,23.119141,-0.10895055,-0.108951,-10.895055
11838,23.121094,-0.07969802,-0.079698,-7.969802
11839,23.123047,-0.14545446,-0.145454,-14.545446
11840,23.125000,-0.11986227,-0.119862,-11.986227
11841,23.126953,-0.09196237,-0.091962,-9.196237
11842,23.128906,-0.12512050,-0.125120,-12.512050
11843,23.130859,-0.10580518,-0.105805,-10.580518
11844,23.132812,-0.10743599,-0.107436,-10.743599
11845,23.134766,-0.09182543,-0.091825,-9.182543
11846,23.136719,-0.11556325,-0.115563,-11.556325
11847,23.138672,-0.08576310,-0.085763,-8.576310
11848,23.140625,-0.08496008,-0.084960,-8.496008
11849,23.142578,-0.07946711,-0.079467,-7.946711
11850,23.144531,-0.12270827,-0.122708,-12.270827
11851,23.146484,-0.08972435,-0.089724,-8.972435
11852,23.148438,-0.04431427,-0.044314,-4.431427
11853,23.150391,-0.05181328,-0.051813,-5.181328
11854,23.152344,-0.03734534,-0.037345,-3.734534
11855,23.154297,-0.08338747,-0.083387,-8.338747
11856,23.156250,-0.06568731,-0.065687,-6.568731
11857,23.158203,-0.00132863,-0.001329,-0.132863
11858,23.160156,-0.01356363,-0.013564,-1.356363
11859,23.162109,-0.03137739,-0.031377,-3.137739
11860,23.164062,-0.04657545,-0.046575,-4.657545
11861,23.166016,-0.06310691,-0.063107,-6.310691
11862,23.167969,-0.08357272,-0.083573,-8.357272
11863,23.169922,-0.01698769,-0.016988,-1.698769
11864,23.171875,0.01097429,0.010974,1.097429
11865,23.173828,-0.03543246,-0.035432,-3.543246
11866,23.175781,-0.09125217,-0.091252,-9.125217
11867,23.177734,-0.06455768,-0.064558,-6.455768
11868,23.179688,-0.11884318,-0.118843,-11.884318
11869,23.181641,-0.12888705,-0.128887,-12.888705
11870,23.183594,-0.12891064,-0.128911,-12.891064
11871,23.185547,-0.11581218,-0.115812,-11.581218
11872,23.187500,-0.09571618,-0.095716,-9.571618
11873,23.189453,-0.08050511,-0.080505,-8.050511
11874,23.191406,-0.08472200,-0.084722,-8.472200
11875,23.193359,-0.10277478,-0.102775,-10.277478
11876,23.195312,-0.02150509,-0.021505,-2.150509
11877,23.197266,-0.04451402,-0.044514,-4.451402
11878,23.199219,-0.06288931,-0.062889,-6.288931
11879,23.201172,-0.05971154,-0.059712,-5.971154
11880,23.203125,-0.04409907,-0.044099,-4.409907
11881,23.205078,-0.04472800,-0.044728,-4.472800
11882,23.207031,-0.07817828,-0.078178,-7.817828
11883,23.208984,-0.10717027,-0.107170,-10.717027
11884,23.210938,-0.11215271,-0.112153,-11.215271
11885,23.212891,-0.08139104,-0.081391,-8.139104
11886,23.214844,-0.03656673,-0.036567,-3.656673
11887,23.216797,-0.02586887,-0.025869,-2.586887
11888,23.218750,-0.01062106,-0.010621,-1.062106
11889,23.220703,-0.01528021,-0.015280,-1.528021
11890,23.222656,0.01697329,0.016973,1.697329
11891,23.224609,0.04655747,0.046557,4.655747
11892,23.226562,0.02406752,0.024068,2.406752
11893,23.228516,0.00816300,0.008163,0.816300
11894,23.230469,0.03909353,0.039094,3.909353
11895,23.232422,-0.01518058,-0.015181,-1.518058
11896,23.234375,0.00673624,0.006736,0.673624
11897,23.236328,0.04459323,0.044593,4.459323
11898,23.238281,-0.00855011,-0.008550,-0.855011
11899,23.240234,-0.00462568,-0.004626,-0.462568
11900,23.242188,-0.03629668,-0.036297,-3.629668
11901,23.244141,-0.07045564,-0.070456,-7.045564
11902,23.246094,-0.06213936,-0.062139,-6.213936
11903,23.248047,-0.07756753,-0.077568,-7.756753
11904,23.250000,-0.08645722,-0.086457,-8.645722
11905,23.251953,-0.10384463,-0.103845,-10.384463
11906,23.253906,-0.08226804,-0.082268,-8.226804
11907,23.255859,-0.05708235,-0.057082,-5.708235
11908,23.257812,-0.06649152,-0.066492,-6.649152
11909,23.259766,-0.04909330,-0.049093,-4.909330
11910,23.261719,-0.04252456,-0.042525,-4.252456
11911,23.263672,-0.01725109,-0.017251,-1.725109
11912,23.265625,0.00591484,0.005915,0.591484
11913,23.267578,-0.00539368,-0.005394,-0.539368
11914,23.269531,0.00043888,0.000439,0.043888
11915,23.271484,-0.03781308,-0.037813,-3.781308
11916,23.273438,-0.06854999,-0.068550,-6.854999
11917,23.275391,-0.07197678,-0.071977,-7.197678
11918,23.277344,-0.06962928,-0.069629,-6.962928
11919,23.279297,-0.09008484,-0.090085,-9.008484
11920,23.281250,-0.13680217,-0.136802,-13.680217
11921,23.283203,-0.12475835,-0.124758,-12.475835
11922,23.285156,-0.12270620,-0.122706,-12.270620
11923,23.287109,-0.10765526,-0.107655,-10.765526
11924,23.289062,-0.06048763,-0.060488,-6.048763
11925,23.291016,-0.06949076,-0.069491,-6.949076
11926,23.292969,-0.06914311,-0.069143,-6.914311
11927,23.294922,-0.10183869,-0.101839,-10.183869
11928,23.296875,-0.10028737,-0.100287,-10.028737
11929,23.298828,-0.02566505,-0.025665,-2.566505
11930,23.300781,-0.04812063,-0.048121,-4.812063
11931,23.302734,-0.02435967,-0.024360,-2.435967
11932,23.304688,-0.11158504,-0.111585,-11.158504
11933,23.306641,-0.05073095,-0.050731,-5.073095
11934,23.308594,-0.01482439,-0.014824,-1.482439
11935,23.310547,0.00327616,0.003276,0.327616
11936,23.312500,-0.03153193,-0.031532,-3.153193
11937,23.314453,-0.04513918,-0.045139,-4.513918
11938,23.316406,-0.03345873,-0.033459,-3.345873
11939,23.318359,-0.01714858,-0.017149,-1.714858
11940,23.320312,-0.01699981,-0.017000,-1.699981
11941,23.322266,-0.01190571,-0.011906,-1.190571
11942,23.324219,-0.06882757,-0.068828,-6.882757
11943,23.326172,-0.07666103,-0.076661,-7.666103
11944,23.328125,-0.05182978,-0.051830,-5.182978
11945,23.330078,-0.06946685,-0.069467,-6.946685
11946,23.332031,-0.06875008,-0.068750,-6.875008
11947,23.333984,-0.06425122,-0.064251,-6.425122
11948,23.335938,-0.03582806,-0.035828,-3.582806
11949,23.337891,-0.01006664,-0.010067,-1.006664
11950,23.339844,-0.06263143,-0.062631,-6.263143
11951,23.341797,-0.07883428,-0.078834,-7.883428
11952,23.343750,-0.10620877,-0.106209,-10.620877
11953,23.345703,-0.09466178,-0.094662,-9.466178
11954,23.347656,-0.06691117,-0.066911,-6.691117
11955,23.349609,-0.07302365,-0.073024,-7.302365
11956,23.351562,-0.09522545,-0.095225,-9.522545
11957,23.353516,-0.16245243,-0.162452,-16.245243
11958,23.355469,-0.09119463,-0.091195,-9.119463
11959,23.357422,-0.03997173,-0.039972,-3.997173
11960,23.359375,-0.03433542,-0.034335,-3.433542
11961,23.361328,-0.09145290,-0.091453,-9.145290
11962,23.363281,-0.08498857,-0.084989,-8.498857
11963,23.365234,-0.06926074,-0.069261,-6.926074
11964,23.367188,-0.12462583,-0.124626,-12.462583
11965,23.369141,-0.12664895,-0.126649,-12.664895
11966,23.371094,-0.15368725,-0.153687,-15.368725
11967,23.373047,-0.11674465,-0.116745,-11.674465
11968,23.375000,-0.12693820,-0.126938,-12.693820
11969,23.376953,-0.11738860,-0.117389,-11.738860
11970,23.378906,-0.10194302,-0.101943,-10.194302
11971,23.380859,-0.15368804,-0.153688,-15.368804
11972,23.382812,-0.13577729,-0.135777,-13.577729
11973,23.384766,-0.09116764,-0.091168,-9.116764
11974,23.386719,-0.07177143,-0.071771,-7.177143
11975,23.388672,-0.04505180,-0.045052,-4.505180
11976,23.390625,-0.06329415,-0.063294,-6.329415
11977,23.392578,-0.06418277,-0.064183,-6.418277
11978,23.394531,-0.09350547,-0.093505,-9.350547
11979,23.396484,-0.13282477,-0.132825,-13.282477
11980,23.398438,-0.07875538,-0.078755,-7.875538
11981,23.400391,-0.06561249,-0.065612,-6.561249
11982,23.402344,-0.10084793,-0.100848,-10.084793
11983,23.404297,-0.09844896,-0.098449,-9.844896
11984,23.406250,-0.12142701,-0.121427,-12.142701
11985,23.408203,-0.13025813,-0.130258,-13.025813
11986,23.410156,-0.12297328,-0.122973,-12.297328
11987,23.412109,-0.14379386,-0.143794,-14.379386
11988,23.414062,-0.12102592,-0.121026,-12.102592
11989,23.416016,-0.10739132,-0.107391,-10.739132
11990,23.417969,-0.08045509,-0.080455,-8.045509
11991,23.419922,-0.09427465,-0.094275,-9.427465
11992,23.421875,-0.03643367,-0.036434,-3.643367
11993,23.423828,0.02903588,0.029036,2.903588
11994,23.425781,-0.01287850,-0.012879,-1.287850
11995,23.427734,-0.02528772,-0.025288,-2.528772
11996,23.429688,-0.05202275,-0.052023,-5.202275
11997,23.431641,-0.05570879,-0.055709,-5.570879
11998,23.433594,-0.00706097,-0.007061,-0.706097
11999,23.435547,-0.04881946,-0.048819,-4.881946
12000,23.437500,-0.04530302,-0.045303,-4.530302
12001,23.439453,0.00353892,0.003539,0.353892
12002,23.441406,-0.01044290,-0.010443,-1.044290
12003,23.443359,-0.05385156,-0.053852,-5.385156
12004,23.445312,-0.08983071,-0.089831,-8.983071
12005,23.447266,-0.10420610,-0.104206,-10.420610
12006,23.449219,-0.08162409,-0.081624,-8.162409
12007,23.451172,-0.10656442,-0.106564,-10.656442
12008,23.453125,-0.11738610,-0.117386,-11.738610
12009,23.455078,-0.08918957,-0.089190,-8.918957
12010,23.457031,-0.08881451,-0.088815,-8.881451
12011,23.458984,-0.11488384,-0.114884,-11.488384
12012,23.460938,-0.12552024,-0.125520,-12.552024
12013,23.462891,-0.08386305,-0.083863,-8.386305
12014,23.464844,-0.17015824,-0.170158,-17.015824
12015,23.466797,-0.15220408,-0.152204,-15.220408
12016,23.468750,-0.14315879,-0.143159,-14.315879
12017,23.470703,-0.08550924,-0.085509,-8.550924
12018,23.472656,-0.05986198,-0.059862,-5.986198
12019,23.474609,-0.06224025,-0.062240,-6.224025
12020,23.476562,-0.04546980,-0.045470,-4.546980
12021,23.478516,-0.02811331,-0.028113,-2.811331
12022,23.480469,-0.04459956,-0.044600,-4.459956
12023,23.482422,-0.06518905,-0.065189,-6.518905
12024,23.484375,-0.05117269,-0.051173,-5.117269
12025,23.486328,-0.03608550,-0.036086,-3.608550
12026,23.488281,-0.02145001,-0.021450,-2.145001
12027,23.490234,-0.04932604,-0.049326,-4.932604
12028,23.492188,-0.06787429,-0.067874,-6.787429
12029,23.494141,-0.07091034,-0.070910,-7.091034
12030,23.496094,-0.02179611,-0.021796,-2.179611
12031,23.498047,-0.03327518,-0.033275,-3.327518
12032,23.500000,-0.04172993,-0.041730,-4.172993
12033,23.501953,-0.07115551,-0.071156,-7.115551
12034,23.503906,-0.07356488,-0.073565,-7.356488
12035,23.505859,-0.04818820,-0.048188,-4.818820
12036,23.507812,-0.09427385,-0.094274,-9.427385
12037,23.509766,-0.07976248,-0.079762,-7.976248
12038,23.511719,-0.07764841,-0.077648,-7.764841
12039,23.513672,-0.05292434,-0.052924,-5.292434
12040,23.515625,-0.05488918,-0.054889,-5.488918
12041,23.517578,-0.03544753,-0.035448,-3.544753
12042,23.519531,-0.02053020,-0.020530,-2.053020
12043,23.521484,-0.01748242,-0.017482,-1.748242
12044,23.523438,0.03429191,0.034292,3.429191
12045,23.525391,0.01422509,0.014225,1.422509
12046,23.527344,-0.00809211,-0.008092,-0.809211
12047,23.529297,0.00580710,0.005807,0.580710
12048,23.531250,0.00844931,0.008449,0.844931
12049,23.533203,-0.00374307,-0.003743,-0.374307
12050,23.535156,0.00181158,0.001812,0.181158
12051,23.537109,-0.00281191,-0.002812,-0.281191
12052,23.539062,-0.00855816,-0.008558,-0.855816
12053,23.541016,0.02897858,0.028979,2.897858
12054,23.542969,0.02198037,0.021980,2.198037
12055,23.544922,0.01547600,0.015476,1.547600
12056,23.546875,-0.04696064,-0.046961,-4.696064
12057,23.548828,-0.02329512,-0.023295,-2.329512
12058,23.550781,-0.03195173,-0.031952,-3.195173
12059,23.552734,-0.05884378,-0.058844,-5.884378
12060,23.554688,-0.06297530,-0.062975,-6.297530
12061,23.556641,-0.04204988,-0.042050,-4.204988
12062,23.558594,0.00180409,0.001804,0.180409
12063,23.560547,-0.01388898,-0.013889,-1.388898
12064,23.562500,-0.00750118,-0.007501,-0.750118
12065,23.564453,-0.03853887,-0.038539,-3.853887
12066,23.566406,-0.01169009,-0.011690,-1.169009
12067,23.568359,-0.02203099,-0.022031,-2.203099
12068,23.570312,0.00642657,0.006427,0.642657
12069,23.572266,-0.00384259,-0.003843,-0.384259
12070,23.574219,0.01003830,0.010038,1.003830
12071,23.576172,-0.00257003,-0.002570,-0.257003
12072,23.578125,0.01555930,0.015559,1.555930
12073,23.580078,0.03624171,0.036242,3.624171
12074,23.582031,0.02160645,0.021606,2.160645
12075,23.583984,-0.02521764,-0.025218,-2.521764
12076,23.585938,-0.03684256,-0.036843,-3.684256
12077,23.587891,0.00201769,0.002018,0.201769
12078,23.589844,-0.03832389,-0.038324,-3.832389
12079,23.591797,-0.02803317,-0.028033,-2.803317
12080,23.593750,-0.05752310,-0.057523,-5.752310
12081,23.595703,-0.07977148,-0.079771,-7.977148
12082,23.597656,-0.11041917,-0.110419,-11.041917
12083,23.599609,-0.09527479,-0.095275,-9.527479
12084,23.601562,-0.05868213,-0.058682,-5.868213
12085,23.603516,-0.06144377,-0.061444,-6.144377
12086,23.605469,-0.08687821,-0.086878,-8.687821
12087,23.607422,-0.08705320,-0.087053,-8.705320
12088,23.609375,-0.07555651,-0.075557,-7.555651
12089,23.611328,-0.04493059,-0.044931,-4.493059
12090,23.613281,-0.01358902,-0.013589,-1.358902
12091,23.615234,-0.03066751,-0.030668,-3.066751
12092,23.617188,0.04173437,0.041734,4.173437
12093,23.619141,0.00386137,0.003861,0.386137
12094,23.621094,0.02725009,0.027250,2.725009
12095,23.623047,0.03495849,0.034958,3.495849
12096,23.625000,0.07105325,0.071053,7.105325
12097,23.626953,0.04009707,0.040097,4.009707
12098,23.628906,0.04056345,0.040563,4.056345
12099,23.630859,-0.00155510,-0.001555,-0.155510
12100,23.632812,0.00660479,0.006605,0.660479
12101,23.634766,0.02296055,0.022961,2.296055
12102,23.636719,-0.03761790,-0.037618,-3.761790
12103,23.638672,-0.07208995,-0.072090,-7.208995
12104,23.640625,-0.03251736,-0.032517,-3.251736
12105,23.642578,-0.04147774,-0.041478,-4.147774
12106,23.644531,-0.06894887,-0.068949,-6.894887
12107,23.646484,-0.06729461,-0.067295,-6.729461
12108,23.648438,-0.05692157,-0.056922,-5.692157
12109,23.650391,-0.07466555,-0.074666,-7.466555
12110,23.652344,-0.05689756,-0.056898,-5.689756
12111,23.654297,-0.05230833,-0.052308,-5.230833
12112,23.656250,-0.05992550,-0.059926,-5.992550
12113,23.658203,-0.04344159,-0.043442,-4.344159
12114,23.660156,-0.04945617,-0.049456,-4.945617
12115,23.662109,0.00912502,0.009125,0.912502
12116,23.664062,0.05690192,0.056902,5.690192
12117,23.666016,0.07260561,0.072606,7.260561
12118,23.667969,0.08421739,0.084217,8.421739
12119,23.669922,0.01509706,0.015097,1.509706
12120,23.671875,0.01391081,0.013911,1.391081
12121,23.673828,0.01841140,0.018411,1.841140
12122,23.675781,-0.03734776,-0.037348,-3.734776
12123,23.677734,-0.03951090,-0.039511,-3.951090
12124,23.679688,0.00555370,0.005554,0.555370
12125,23.681641,-0.01534117,-0.015341,-1.534117
12126,23.683594,-0.02217582,-0.022176,-2.217582
12127,23.685547,0.01835742,0.018357,1.835742
12128,23.687500,0.00253867,0.002539,0.253867
12129,23.689453,-0.02913301,-0.029133,-2.913301
12130,23.691406,0.02409784,0.024098,2.409784
12131,23.693359,0.01521566,0.015216,1.521566
12132,23.695312,0.01389257,0.013893,1.389257
12133,23.697266,-0.03926680,-0.039267,-3.926680
12134,23.699219,-0.05204362,-0.052044,-5.204362
12135,23.701172,-0.03170583,-0.031706,-3.170583
12136,23.703125,-0.00582736,-0.005827,-0.582736
12137,23.705078,0.01488619,0.014886,1.488619
12138,23.707031,0.03682322,0.036823,3.682322
12139,23.708984,0.02210590,0.022106,2.210590
12140,23.710938,-0.01637360,-0.016374,-1.637360
12141,23.712891,-0.00051624,-0.000516,-0.051624
12142,23.714844,-0.02026270,-0.020263,-2.026270
12143,23.716797,0.00669933,0.006699,0.669933
12144,23.718750,-0.01701986,-0.017020,-1.701986
12145,23.720703,-0.00157055,-0.001571,-0.157055
12146,23.722656,0.04746464,0.047465,4.746464
12147,23.724609,0.08742488,0.087425,8.742488
12148,23.726562,0.08972408,0.089724,8.972408
12149,23.728516,0.10424945,0.104249,10.424945
12150,23.730469,0.12470383,0.124704,12.470383
12151,23.732422,0.14753426,0.147534,14.753426
12152,23.734375,0.09357282,0.093573,9.357282
12153,23.736328,0.06251844,0.062518,6.251844
12154,23.738281,0.06374968,0.063750,6.374968
12155,23.740234,0.03369018,0.033690,3.369018
12156,23.742188,-0.00792861,-0.007929,-0.792861
12157,23.744141,-0.03843289,-0.038433,-3.843289
12158,23.746094,-0.02655367,-0.026554,-2.655367
12159,23.748047,0.02480356,0.024804,2.480356
12160,23.750000,0.06432932,0.064329,6.432932
12161,23.751953,0.00604844,0.006048,0.604844
12162,23.753906,-0.08025242,-0.080252,-8.025242
12163,23.755859,-0.03103479,-0.031035,-3.103479
12164,23.757812,0.04348703,0.043487,4.348703
12165,23.759766,0.02001553,0.020016,2.001553
12166,23.761719,-0.00225934,-0.002259,-0.225934
12167,23.763672,0.01890487,0.018905,1.890487
12168,23.765625,0.00943948,0.009439,0.943948
12169,23.767578,0.00641648,0.006416,0.641648
12170,23.769531,-0.01100208,-0.011002,-1.100208
12171,23.771484,-0.05030883,-0.050309,-5.030883
12172,23.773438,-0.03302205,-0.033022,-3.302205
12173,23.775391,-0.00235562,-0.002356,-0.235562
12174,23.777344,-0.01303725,-0.013037,-1.303725
12175,23.779297,-0.01388769,-0.013888,-1.388769
12176,23.781250,-0.01812167,-0.018122,-1.812167
12177,23.783203,-0.02549658,-0.025497,-2.549658
12178,23.785156,0.00803924,0.008039,0.803924
12179,23.787109,-0.03810400,-0.038104,-3.810400
12180,23.789062,-0.06421434,-0.064214,-6.421434
12181,23.791016,-0.07996048,-0.079960,-7.996048
12182,23.792969,-0.03126221,-0.031262,-3.126221
12183,23.794922,-0.02915267,-0.029153,-2.915267
12184,23.796875,-0.01622434,-0.016224,-1.622434
12185,23.798828,0.00074241,0.000742,0.074241
12186,23.800781,-0.01571314,-0.015713,-1.571314
12187,23.802734,-0.04549169,-0.045492,-4.549169
12188,23.804688,-0.04871954,-0.048720,-4.871954
12189,23.806641,-0.01622531,-0.016225,-1.622531
12190,23.808594,0.02126831,0.021268,2.126831
12191,23.810547,0.01886438,0.018864,1.886438
12192,23.812500,-0.02686421,-0.026864,-2.686421
12193,23.814453,-0.01709277,-0.017093,-1.709277
12194,23.816406,-0.00929664,-0.009297,-0.929664
12195,23.818359,-0.03605079,-0.036051,-3.605079
12196,23.820312,-0.06811515,-0.068115,-6.811515
12197,23.822266,-0.04346873,-0.043469,-4.346873
12198,23.824219,-0.00521202,-0.005212,-0.521202
12199,23.826172,0.01144276,0.011443,1.144276
12200,23.828125,-0.02691315,-0.026913,-2.691315
12201,23.830078,-0.00722182,-0.007222,-0.722182
12202,23.832031,0.03256958,0.032570,3.256958
12203,23.833984,0.02146090,0.021461,2.146090
12204,23.835938,-0.03393444,-0.033934,-3.393444
12205,23.837891,-0.01216855,-0.012169,-1.216855
12206,23.839844,-0.01379175,-0.013792,-1.379175
12207,23.841797,0.02978615,0.029786,2.978615
12208,23.843750,0.01876160,0.018762,1.876160
12209,23.845703,-0.00415410,-0.004154,-0.415410
12210,23.847656,0.03569444,0.035694,3.569444
12211,23.849609,0.06374721,0.063747,6.374721
12212,23.851562,0.07046265,0.070463,7.046265
12213,23.853516,0.01248283,0.012483,1.248283
12214,23.855469,-0.00626192,-0.006262,-0.626192
12215,23.857422,-0.02981171,-0.029812,-2.981171
12216,23.859375,-0.01133316,-0.011333,-1.133316
12217,23.861328,0.00064476,0.000645,0.064476
12218,23.863281,-0.02913685,-0.029137,-2.913685
12219,23.865234,-0.04749044,-0.047490,-4.749044
12220,23.867188,-0.02343179,-0.023432,-2.343179
12221,23.869141,-0.00810684,-0.008107,-0.810684
12222,23.871094,-0.05899415,-0.058994,-5.899415
12223,23.873047,-0.04714897,-0.047149,-4.714897
12224,23.875000,-0.03172130,-0.031721,-3.172130
12225,23.876953,-0.03791821,-0.037918,-3.791821
12226,23.878906,0.04068019,0.040680,4.068019
12227,23.880859,0.03083453,0.030835,3.083453
12228,23.882812,-0.01438872,-0.014389,-1.438872
12229,23.884766,-0.01695490,-0.016955,-1.695490
12230,23.886719,0.00277781,0.002778,0.277781
12231,23.888672,0.00416519,0.004165,0.416519
12232,23.890625,-0.05954917,-0.059549,-5.954917
12233,23.892578,-0.09169649,-0.091696,-9.169649
12234,23.894531,-0.06517297,-0.065173,-6.517297
12235,23.896484,-0.07367640,-0.073676,-7.367640
12236,23.898438,-0.11320523,-0.113205,-11.320523
12237,23.900391,-0.06786917,-0.067869,-6.786917
12238,23.902344,-0.01264952,-0.012650,-1.264952
12239,23.904297,-0.01184543,-0.011845,-1.184543
12240,23.906250,-0.01905935,-0.019059,-1.905935
12241,23.908203,-0.01547509,-0.015475,-1.547509
12242,23.910156,-0.02559099,-0.025591,-2.559099
12243,23.912109,-0.03257259,-0.032573,-3.257259
12244,23.914062,0.01124517,0.011245,1.124517
12245,23.916016,0.00410399,0.004104,0.410399
12246,23.917969,0.03438239,0.034382,3.438239
12247,23.919922,0.07107994,0.071080,7.107994
12248,23.921875,0.06333157,0.063332,6.333157
12249,23.923828,0.07865595,0.078656,7.865595
12250,23.925781,0.11082283,0.110823,11.082283
12251,23.927734,0.06672679,0.066727,6.672679
12252,23.929688,0.02152304,0.021523,2.152304
12253,23.931641,0.00845820,0.008458,0.845820
12254,23.933594,-0.07367365,-0.073674,-7.367365
12255,23.935547,0.00505434,0.005054,0.505434
12256,23.937500,-0.02697696,-0.026977,-2.697696
12257,23.939453,0.01734831,0.017348,1.734831
12258,23.941406,-0.02643578,-0.026436,-2.643578
12259,23.943359,0.01117126,0.011171,1.117126
12260,23.945312,0.04127054,0.041271,4.127054
12261,23.947266,0.03801195,0.038012,3.801195
12262,23.949219,0.05973615,0.059736,5.973615
12263,23.951172,0.03871340,0.038713,3.871340
12264,23.953125,0.05394170,0.053942,5.394170
12265,23.955078,0.02679356,0.026794,2.679356
12266,23.957031,0.01321560,0.013216,1.321560
12267,23.958984,0.01244084,0.012441,1.244084
12268,23.960938,0.01155070,0.011551,1.155070
12269,23.962891,0.00828363,0.008284,0.828363
12270,23.964844,0.04654541,0.046545,4.654541
12271,23.966797,0.02645645,0.026456,2.645645
12272,23.968750,-0.04570756,-0.045708,-4.570756
12273,23.970703,-0.10484541,-0.104845,-10.484541
12274,23.972656,-0.07666458,-0.076665,-7.666458
12275,23.974609,-0.08461345,-0.084613,-8.461345
12276,23.976562,-0.04161045,-0.041610,-4.161045
12277,23.978516,-0.08578811,-0.085788,-8.578811
12278,23.980469,-0.10604034,-0.106040,-10.604034
12279,23.982422,-0.10474781,-0.104748,-10.474781
12280,23.984375,-0.14217897,-0.142179,-14.217897
12281,23.986328,-0.06504445,-0.065044,-6.504445
12282,23.988281,-0.03532659,-0.035327,-3.532659
12283,23.990234,-0.02928433,-0.029284,-2.928433
12284,23.992188,-0.00176630,-0.001766,-0.176630
12285,23.994141,-0.02170583,-0.021706,-2.170583
12286,23.996094,0.00341807,0.003418,0.341807
12287,23.998047,0.00954388,0.009544,0.954388
12288,24.000000,0.02893477,0.028935,2.893477
12289,24.001953,0.02684315,0.026843,2.684315
12290,24.003906,0.03260285,0.032603,3.260285
12291,24.005859,0.02525047,0.025250,2.525047
12292,24.007812,-0.04258885,-0.042589,-4.258885
12293,24.009766,-0.03568868,-0.035689,-3.568868
12294,24.011719,-0.03971904,-0.039719,-3.971904
12295,24.013672,-0.02349697,-0.023497,-2.349697
12296,24.015625,-0.00003297,-0.000033,-0.003297
12297,24.017578,0.00718187,0.007182,0.718187
12298,24.019531,-0.02711909,-0.027119,-2.711909
12299,24.021484,-0.09697675,-0.096977,-9.697675
12300,24.023438,-0.06876937,-0.068769,-6.876937
12301,24.025391,-0.05546433,-0.055464,-5.546433
12302,24.027344,-0.05423182,-0.054232,-5.423182
12303,24.029297,-0.02963111,-0.029631,-2.963111
12304,24.031250,-0.06254310,-0.062543,-6.254310
12305,24.033203,-0.08650600,-0.086506,-8.650600
12306,24.035156,-0.04865138,-0.048651,-4.865138
12307,24.037109,-0.06077391,-0.060774,-6.077391
12308,24.039062,-0.04914551,-0.049146,-4.914551
12309,24.041016,-0.06836166,-0.068362,-6.836166
12310,24.042969,-0.04450243,-0.044502,-4.450243
12311,24.044922,-0.06419208,-0.064192,-6.419208
12312,24.046875,-0.02705531,-0.027055,-2.705531
12313,24.048828,-0.03776726,-0.037767,-3.776726
12314,24.050781,-0.07926402,-0.079264,-7.926402
12315,24.052734,-0.03553229,-0.035532,-3.553229
12316,24.054688,-0.05737686,-0.057377,-5.737686
12317,24.056641,-0.05514099,-0.055141,-5.514099
12318,24.058594,-0.02800446,-0.028004,-2.800446
12319,24.060547,-0.01140956,-0.011410,-1.140956
12320,24.062500,-0.02810947,-0.028109,-2.810947
12321,24.064453,-0.02562644,-0.025626,-2.562644
12322,24.066406,-0.02032041,-0.020320,-2.032041
12323,24.068359,-0.02905306,-0.029053,-2.905306
12324,24.070312,-0.05809875,-0.058099,-5.809875
12325,24.072266,-0.09695397,-0.096954,-9.695397
12326,24.074219,-0.12641672,-0.126417,-12.641672
12327,24.076172,-0.10744631,-0.107446,-10.744631
12328,24.078125,-0.09458680,-0.094587,-9.458680
12329,24.080078,-0.10589796,-0.105898,-10.589796
12330,24.082031,-0.07133572,-0.071336,-7.133572
12331,24.083984,-0.04085426,-0.040854,-4.085426
12332,24.085938,-0.08948729,-0.089487,-8.948729
12333,24.087891,-0.07034565,-0.070346,-7.034565
12334,24.089844,-0.05624105,-0.056241,-5.624105
12335,24.091797,-0.01923644,-0.019236,-1.923644
12336,24.093750,-0.00748471,-0.007485,-0.748471
12337,24.095703,-0.04289788,-0.042898,-4.289788
12338,24.097656,-0.01219610,-0.012196,-1.219610
12339,24.099609,-0.02103794,-0.021038,-2.103794
12340,24.101562,-0.01394360,-0.013944,-1.394360
12341,24.103516,0.00589727,0.005897,0.589727
12342,24.105469,0.02737500,0.027375,2.737500
12343,24.107422,-0.03275092,-0.032751,-3.275092
